#1
#First column: Time [s]
#Second column: Dry Bulb Temperature [C]
#Third column: Wet Bulb Temperature [C]
#Fourth column: Cooling Load (as negative numbers) [W]
#Fifth column: CO2 equivalent (including other GHG) Marginal Emissions [kg/MWh]
#Sixth colulmn: Electricity price [$/MWh]
double tab1(8760,6)
406800	13.3	4.4	0.0	450.0	56.0
410400	10.6	5.6	0.0	450.0	56.0
414000	10.0	6.1	0.0	455.0	57.0
417600	8.9	6.7	0.0	442.0	56.0
421200	8.9	6.1	0.0	431.0	55.0
424800	8.3	6.1	0.0	391.0	51.0
428400	6.7	5.6	0.0	379.0	49.0
432000	5.0	4.4	0.0	373.0	49.0
435600	7.8	7.2	0.0	371.0	49.0
439200	8.9	7.8	0.0	356.0	47.0
442800	9.4	8.3	0.0	352.0	47.0
446400	8.9	7.8	-2.0	357.0	47.0
450000	8.3	7.8	-10.0	360.0	48.0
453600	8.3	7.8	-43.0	411.0	54.0
457200	8.3	7.8	-151.0	409.0	54.0
460800	8.3	7.8	-458.0	365.0	47.0
464400	10.6	9.4	-1190.0	351.0	44.0
468000	12.8	10.0	-2658.0	355.0	43.0
471600	16.1	11.1	-5100.0	317.0	35.0
475200	18.9	11.7	-8412.0	279.0	29.0
478800	20.0	12.2	-11933.0	284.0	27.0
482400	21.1	12.2	-14561.0	228.0	20.0
486000	21.7	12.2	-15286.0	244.0	32.0
489600	20.6	11.7	-13807.0	437.0	56.0
493200	20.0	11.7	-10732.0	415.0	57.0
496800	17.8	12.8	-7178.0	419.0	54.0
500400	16.7	12.2	-4132.0	422.0	55.0
504000	15.0	12.8	-2047.0	413.0	54.0
507600	15.0	13.3	-872.0	415.0	54.0
511200	13.9	12.8	-320.0	384.0	51.0
514800	13.3	12.8	-101.0	343.0	46.0
518400	12.8	12.8	-27.0	352.0	45.0
522000	12.8	12.8	-6.0	358.0	46.0
525600	12.8	12.8	-1.0	347.0	44.0
529200	12.8	12.8	0.0	335.0	43.0
532800	12.8	12.8	0.0	316.0	40.0
536400	12.8	12.8	0.0	334.0	43.0
540000	12.8	12.8	0.0	362.0	46.0
543600	12.8	12.8	0.0	351.0	46.0
547200	13.3	12.8	0.0	272.0	35.0
550800	13.9	13.9	0.0	289.0	34.0
554400	15.6	15.0	0.0	307.0	35.0
558000	17.8	15.6	0.0	264.0	29.0
561600	18.3	16.1	0.0	298.0	30.0
565200	20.0	16.7	0.0	384.0	36.0
568800	20.6	16.1	0.0	353.0	35.0
572400	20.6	16.1	0.0	295.0	39.0
576000	20.6	16.1	0.0	347.0	46.0
579600	19.4	16.1	0.0	334.0	44.0
583200	18.9	16.1	0.0	359.0	46.0
586800	18.3	16.1	0.0	359.0	45.0
590400	18.3	15.6	0.0	346.0	44.0
594000	17.2	15.6	0.0	357.0	45.0
597600	16.7	15.6	0.0	334.0	44.0
601200	16.1	15.0	0.0	312.0	40.0
604800	16.1	15.0	0.0	341.0	42.0
608400	15.0	14.4	0.0	326.0	40.0
612000	14.4	13.9	0.0	316.0	40.0
615600	13.9	13.3	0.0	332.0	41.0
619200	13.9	13.3	0.0	343.0	42.0
622800	13.9	13.3	0.0	326.0	40.0
626400	14.4	13.3	0.0	339.0	41.0
630000	14.4	13.3	0.0	311.0	38.0
633600	14.4	13.3	0.0	203.0	24.0
637200	14.4	13.3	0.0	173.0	17.0
640800	15.0	12.8	0.0	299.0	19.0
644400	15.6	12.8	0.0	232.0	27.0
648000	16.7	12.8	0.0	191.0	23.0
651600	16.1	12.2	0.0	161.0	17.0
655200	17.2	12.2	0.0	58.0	7.0
658800	17.2	11.7	0.0	240.0	29.0
662400	17.2	11.7	0.0	402.0	49.0
666000	17.2	12.2	0.0	417.0	51.0
669600	16.1	12.2	0.0	412.0	50.0
673200	16.1	12.2	0.0	409.0	50.0
676800	15.6	11.7	0.0	449.0	55.0
680400	15.0	11.7	0.0	431.0	53.0
684000	15.0	11.7	0.0	441.0	55.0
687600	14.4	11.7	0.0	373.0	46.0
691200	14.4	11.7	0.0	368.0	45.0
694800	14.4	11.7	0.0	349.0	43.0
698400	14.4	12.2	0.0	355.0	44.0
702000	14.4	12.8	0.0	366.0	45.0
705600	13.9	13.3	0.0	361.0	44.0
709200	14.4	13.9	0.0	363.0	44.0
712800	15.0	14.4	0.0	376.0	46.0
716400	15.0	14.4	0.0	398.0	48.0
720000	16.1	15.6	0.0	355.0	36.0
723600	16.7	16.1	0.0	297.0	22.0
727200	13.9	12.2	0.0	267.0	17.0
730800	12.8	11.1	0.0	185.0	10.0
734400	12.8	10.6	0.0	52.0	5.0
738000	13.3	10.6	0.0	0.0	-0.0
741600	13.3	8.9	0.0	0.0	-0.0
745200	12.8	7.8	0.0	147.0	18.0
748800	14.4	7.8	0.0	430.0	53.0
752400	13.3	6.1	0.0	417.0	51.0
756000	11.1	5.6	0.0	375.0	46.0
759600	10.0	5.0	0.0	381.0	47.0
763200	8.3	5.0	0.0	411.0	50.0
766800	7.8	5.0	0.0	409.0	50.0
770400	7.2	5.0	0.0	397.0	49.0
774000	6.7	5.0	0.0	367.0	45.0
777600	6.7	4.4	0.0	376.0	46.0
781200	6.7	4.4	0.0	371.0	46.0
784800	6.7	3.9	0.0	367.0	45.0
788400	6.1	3.9	0.0	359.0	46.0
792000	6.1	4.4	0.0	405.0	50.0
795600	6.7	3.9	0.0	393.0	49.0
799200	6.7	3.9	0.0	481.0	59.0
802800	6.7	2.2	0.0	510.0	61.0
806400	6.1	1.1	0.0	426.0	50.0
810000	7.8	0.0	0.0	374.0	44.0
813600	7.2	-1.7	0.0	360.0	43.0
817200	7.8	-1.1	0.0	241.0	29.0
820800	8.3	-2.8	0.0	181.0	22.0
824400	9.4	-3.3	0.0	196.0	24.0
828000	10.6	-4.4	0.0	249.0	30.0
831600	11.1	-3.9	0.0	270.0	33.0
835200	11.1	-3.3	0.0	422.0	52.0
838800	10.6	-1.7	0.0	450.0	54.0
842400	9.4	-1.1	0.0	460.0	56.0
846000	8.3	-1.1	0.0	448.0	55.0
849600	8.3	-3.9	0.0	453.0	55.0
853200	6.7	-3.9	0.0	442.0	54.0
856800	4.4	-1.7	0.0	416.0	51.0
860400	2.8	-1.1	0.0	385.0	48.0
864000	3.3	-2.2	0.0	371.0	46.0
867600	2.8	-2.8	0.0	352.0	43.0
871200	1.1	-2.2	0.0	346.0	43.0
874800	1.1	-2.8	0.0	341.0	42.0
878400	0.0	-2.8	0.0	345.0	42.0
882000	-0.6	-2.8	0.0	367.0	45.0
885600	-0.6	-3.3	0.0	396.0	48.0
889200	-1.1	-3.9	0.0	411.0	49.0
892800	-1.1	-3.9	0.0	289.0	34.0
896400	1.1	-2.8	0.0	237.0	23.0
900000	3.9	-3.9	0.0	194.0	21.0
903600	5.6	-4.4	0.0	197.0	15.0
907200	7.2	-4.4	0.0	192.0	14.0
910800	8.3	-4.4	0.0	191.0	14.0
914400	10.0	-4.4	0.0	171.0	18.0
918000	10.6	-5.0	0.0	230.0	28.0
921600	11.1	-6.7	0.0	406.0	50.0
925200	10.6	-6.7	0.0	450.0	55.0
928800	6.7	-3.3	0.0	433.0	52.0
932400	3.9	-1.1	0.0	415.0	51.0
936000	2.8	-0.6	0.0	394.0	48.0
939600	2.2	-1.1	0.0	391.0	49.0
943200	2.2	-1.1	0.0	361.0	45.0
946800	1.7	-0.6	0.0	345.0	43.0
950400	1.1	-0.6	0.0	350.0	43.0
954000	1.1	-0.6	0.0	347.0	43.0
957600	0.0	-1.1	0.0	336.0	42.0
961200	0.6	-1.1	0.0	343.0	42.0
964800	0.0	-1.1	0.0	353.0	44.0
968400	0.0	-1.1	0.0	371.0	46.0
972000	0.0	-1.1	0.0	415.0	51.0
975600	0.6	-1.1	0.0	443.0	54.0
979200	1.1	-0.6	0.0	342.0	41.0
982800	6.1	1.1	0.0	345.0	42.0
986400	8.3	0.0	0.0	302.0	37.0
990000	11.7	-1.1	0.0	330.0	40.0
993600	12.8	0.0	0.0	289.0	36.0
997200	13.9	1.1	0.0	321.0	39.0
1000800	15.0	1.7	0.0	412.0	52.0
1004400	14.4	2.2	0.0	420.0	52.0
1008000	13.9	2.8	0.0	411.0	51.0
1011600	12.8	3.3	0.0	441.0	54.0
1015200	11.7	3.3	0.0	431.0	53.0
1018800	10.6	3.9	0.0	411.0	51.0
1022400	10.6	3.9	0.0	419.0	52.0
1026000	10.0	3.9	0.0	396.0	49.0
1029600	9.4	4.4	0.0	399.0	49.0
1033200	10.0	4.4	0.0	372.0	46.0
1036800	9.4	5.0	0.0	346.0	45.0
1040400	9.4	5.6	0.0	344.0	44.0
1044000	10.0	5.0	0.0	347.0	45.0
1047600	9.4	6.1	0.0	345.0	45.0
1051200	10.0	6.1	0.0	361.0	47.0
1054800	10.0	5.6	0.0	366.0	47.0
1058400	10.0	5.6	0.0	398.0	51.0
1062000	10.0	5.6	0.0	394.0	50.0
1065600	10.0	5.0	0.0	365.0	46.0
1069200	10.6	5.6	0.0	381.0	47.0
1072800	10.6	5.6	0.0	377.0	47.0
1076400	11.7	6.1	0.0	342.0	43.0
1080000	11.7	7.2	0.0	291.0	36.0
1083600	11.7	8.3	0.0	345.0	44.0
1087200	11.7	8.9	0.0	370.0	47.0
1090800	12.8	8.3	0.0	398.0	51.0
1094400	12.8	6.1	0.0	419.0	54.0
1098000	12.8	6.7	0.0	410.0	52.0
1101600	12.2	7.8	0.0	389.0	49.0
1105200	11.7	8.3	0.0	406.0	52.0
1108800	11.7	8.3	0.0	420.0	54.0
1112400	11.1	8.9	0.0	366.0	47.0
1116000	10.6	8.9	0.0	342.0	44.0
1119600	10.6	9.4	0.0	321.0	41.0
1123200	10.6	8.9	0.0	272.0	36.0
1126800	10.6	8.9	0.0	257.0	33.0
1130400	10.6	9.4	0.0	259.0	33.0
1134000	10.0	10.0	0.0	253.0	32.0
1137600	10.6	10.0	0.0	327.0	42.0
1141200	10.6	10.0	0.0	351.0	44.0
1144800	10.6	10.0	0.0	369.0	47.0
1148400	10.6	10.6	0.0	376.0	47.0
1152000	11.1	10.6	0.0	264.0	32.0
1155600	11.7	11.1	0.0	164.0	20.0
1159200	12.2	11.7	0.0	83.0	5.0
1162800	12.8	12.2	0.0	64.0	4.0
1166400	13.9	12.8	0.0	0.0	-0.0
1170000	14.4	13.9	0.0	139.0	15.0
1173600	15.6	13.9	0.0	205.0	25.0
1177200	15.6	14.4	0.0	287.0	36.0
1180800	15.6	13.9	0.0	328.0	42.0
1184400	15.6	13.9	0.0	351.0	45.0
1188000	15.0	13.3	0.0	361.0	46.0
1191600	15.0	13.3	0.0	353.0	44.0
1195200	15.0	13.3	0.0	373.0	47.0
1198800	15.0	13.9	0.0	389.0	49.0
1202400	15.0	13.9	0.0	376.0	47.0
1206000	14.4	13.3	0.0	353.0	45.0
1209600	14.4	13.3	0.0	402.0	50.0
1213200	14.4	13.3	0.0	388.0	49.0
1216800	13.9	12.8	0.0	372.0	47.0
1220400	13.9	12.8	0.0	358.0	45.0
1224000	13.3	12.8	0.0	359.0	45.0
1227600	13.3	12.8	0.0	347.0	44.0
1231200	13.3	12.8	0.0	368.0	47.0
1234800	13.3	12.8	0.0	420.0	52.0
1238400	13.3	12.8	0.0	412.0	50.0
1242000	13.3	12.8	0.0	411.0	50.0
1245600	13.9	12.2	0.0	418.0	51.0
1249200	13.9	13.3	0.0	369.0	45.0
1252800	13.9	13.3	0.0	381.0	46.0
1256400	15.0	13.3	0.0	429.0	52.0
1260000	15.6	13.3	0.0	511.0	62.0
1263600	15.0	13.3	0.0	428.0	53.0
1267200	15.0	13.3	0.0	396.0	49.0
1270800	14.4	13.3	0.0	420.0	52.0
1274400	13.9	13.3	0.0	405.0	50.0
1278000	13.3	12.8	0.0	401.0	49.0
1281600	13.3	12.8	0.0	400.0	49.0
1285200	13.3	12.8	0.0	408.0	51.0
1288800	13.3	12.8	0.0	399.0	49.0
1292400	13.3	12.8	0.0	378.0	47.0
1296000	12.8	12.2	0.0	362.0	45.0
1299600	12.8	12.2	0.0	348.0	43.0
1303200	12.8	12.2	0.0	349.0	44.0
1306800	12.8	12.2	0.0	345.0	43.0
1310400	12.8	12.2	0.0	345.0	43.0
1314000	12.8	12.2	0.0	331.0	41.0
1317600	12.8	12.2	0.0	344.0	43.0
1321200	13.3	12.8	0.0	304.0	38.0
1324800	13.3	12.2	0.0	227.0	28.0
1328400	14.4	13.3	0.0	159.0	15.0
1332000	15.0	13.3	0.0	177.0	22.0
1335600	15.0	12.8	0.0	165.0	20.0
1339200	15.6	12.2	0.0	198.0	24.0
1342800	15.6	12.2	0.0	185.0	23.0
1346400	15.6	12.2	0.0	332.0	41.0
1350000	16.1	12.2	0.0	457.0	59.0
1353600	15.6	12.2	0.0	421.0	52.0
1357200	15.6	12.2	0.0	379.0	47.0
1360800	15.0	12.2	0.0	404.0	50.0
1364400	15.0	12.2	0.0	378.0	47.0
1368000	14.4	12.2	0.0	381.0	47.0
1371600	14.4	12.2	0.0	409.0	51.0
1375200	14.4	12.2	0.0	410.0	51.0
1378800	14.4	12.2	0.0	402.0	50.0
1382400	14.4	12.2	0.0	394.0	49.0
1386000	13.9	12.2	0.0	383.0	48.0
1389600	13.3	12.2	0.0	374.0	47.0
1393200	12.8	12.2	0.0	369.0	46.0
1396800	12.8	12.2	0.0	371.0	46.0
1400400	12.8	12.2	0.0	367.0	46.0
1404000	12.2	11.7	0.0	403.0	50.0
1407600	12.2	11.7	0.0	406.0	50.0
1411200	12.2	11.1	0.0	364.0	44.0
1414800	11.7	11.1	0.0	356.0	43.0
1418400	11.7	11.1	0.0	351.0	42.0
1422000	11.7	11.1	0.0	295.0	36.0
1425600	11.7	11.1	0.0	266.0	32.0
1429200	11.7	11.1	0.0	317.0	38.0
1432800	11.7	11.1	0.0	374.0	45.0
1436400	11.7	11.1	0.0	352.0	43.0
1440000	12.2	11.1	0.0	396.0	49.0
1443600	12.2	11.1	0.0	414.0	50.0
1447200	12.2	11.1	0.0	403.0	49.0
1450800	12.2	11.1	0.0	410.0	50.0
1454400	12.2	11.7	0.0	409.0	50.0
1458000	12.8	11.7	0.0	400.0	49.0
1461600	12.2	11.7	0.0	388.0	48.0
1465200	12.2	11.7	0.0	349.0	44.0
1468800	12.2	11.7	0.0	333.0	42.0
1472400	12.2	11.7	0.0	326.0	41.0
1476000	8.3	7.8	0.0	301.0	38.0
1479600	6.7	5.6	0.0	261.0	33.0
1483200	5.6	4.4	0.0	318.0	40.0
1486800	5.0	4.4	0.0	339.0	42.0
1490400	5.0	3.9	0.0	382.0	47.0
1494000	4.4	3.9	0.0	395.0	47.0
1497600	4.4	3.3	0.0	293.0	34.0
1501200	4.4	2.8	0.0	232.0	28.0
1504800	3.9	2.2	0.0	204.0	25.0
1508400	3.9	1.7	0.0	110.0	13.0
1512000	4.4	1.7	0.0	141.0	17.0
1515600	5.6	1.7	0.0	34.0	4.0
1519200	8.3	2.2	0.0	48.0	6.0
1522800	8.3	1.7	0.0	93.0	11.0
1526400	7.8	0.6	0.0	361.0	44.0
1530000	6.7	-0.6	0.0	347.0	42.0
1533600	5.0	-1.1	0.0	341.0	42.0
1537200	3.9	-2.2	0.0	351.0	43.0
1540800	3.3	-3.9	0.0	366.0	45.0
1544400	2.8	-3.9	0.0	350.0	43.0
1548000	2.8	-4.4	0.0	346.0	43.0
1551600	2.8	-5.0	0.0	315.0	40.0
1555200	1.7	-4.4	0.0	355.0	44.0
1558800	1.1	-4.4	0.0	351.0	44.0
1562400	0.0	-3.9	0.0	332.0	41.0
1566000	-0.6	-3.9	0.0	291.0	36.0
1569600	-0.6	-3.9	0.0	307.0	38.0
1573200	-1.1	-3.9	0.0	364.0	45.0
1576800	-1.1	-3.3	0.0	375.0	46.0
1580400	-1.1	-3.9	0.0	402.0	49.0
1584000	-0.6	-3.3	0.0	332.0	40.0
1587600	2.2	-1.7	0.0	290.0	34.0
1591200	5.0	-1.1	0.0	299.0	35.0
1594800	7.2	-1.7	0.0	257.0	31.0
1598400	9.4	-1.7	0.0	220.0	26.0
1602000	10.6	-2.8	0.0	160.0	19.0
1605600	11.1	-3.9	0.0	158.0	19.0
1609200	11.7	-3.3	0.0	164.0	20.0
1612800	11.7	-4.4	0.0	378.0	47.0
1616400	11.7	-3.9	0.0	428.0	52.0
1620000	7.8	-0.6	0.0	422.0	52.0
1623600	5.6	1.1	0.0	412.0	52.0
1627200	6.1	0.0	0.0	431.0	54.0
1630800	4.4	0.0	0.0	400.0	50.0
1634400	4.4	0.6	0.0	417.0	52.0
1638000	2.2	0.6	0.0	379.0	48.0
1641600	1.7	0.0	0.0	378.0	47.0
1645200	1.7	0.0	0.0	367.0	46.0
1648800	2.8	-0.6	0.0	366.0	46.0
1652400	2.2	-0.6	0.0	358.0	45.0
1656000	2.8	-1.1	0.0	366.0	46.0
1659600	2.8	-1.1	0.0	374.0	47.0
1663200	2.8	-0.6	0.0	434.0	54.0
1666800	3.3	-0.6	0.0	414.0	50.0
1670400	3.3	0.0	0.0	218.0	25.0
1674000	3.3	0.0	0.0	144.0	17.0
1677600	5.0	0.0	0.0	187.0	22.0
1681200	6.7	-0.6	0.0	213.0	26.0
1684800	7.8	-0.6	0.0	131.0	16.0
1688400	8.3	-1.1	0.0	7.0	1.0
1692000	7.8	-1.1	0.0	25.0	3.0
1695600	7.8	-1.1	0.0	172.0	21.0
1699200	7.8	-0.6	0.0	397.0	49.0
1702800	7.2	-1.1	0.0	430.0	52.0
1706400	6.7	-1.1	0.0	417.0	50.0
1710000	6.7	-0.6	0.0	384.0	47.0
1713600	6.1	-1.1	0.0	377.0	46.0
1717200	6.1	-1.1	0.0	362.0	45.0
1720800	6.1	-2.2	0.0	360.0	45.0
1724400	6.1	-2.8	0.0	356.0	44.0
1728000	5.6	-2.2	0.0	372.0	43.0
1731600	5.6	-1.7	0.0	348.0	40.0
1735200	5.0	-2.2	0.0	345.0	40.0
1738800	3.9	0.0	0.0	342.0	40.0
1742400	4.4	0.0	0.0	339.0	39.0
1746000	4.4	0.0	0.0	353.0	41.0
1749600	3.9	1.1	0.0	395.0	46.0
1753200	3.9	0.6	0.0	406.0	46.0
1756800	3.9	0.6	0.0	315.0	34.0
1760400	4.4	0.6	0.0	297.0	33.0
1764000	4.4	-0.6	0.0	261.0	28.0
1767600	5.0	-1.1	0.0	191.0	21.0
1771200	5.6	-1.7	0.0	154.0	17.0
1774800	5.6	-0.6	0.0	155.0	18.0
1778400	6.1	-1.7	0.0	188.0	21.0
1782000	6.7	-2.8	0.0	215.0	25.0
1785600	6.7	-2.2	0.0	360.0	41.0
1789200	6.7	-1.7	0.0	386.0	44.0
1792800	6.7	-0.6	0.0	415.0	48.0
1796400	5.0	1.1	0.0	385.0	44.0
1800000	5.6	0.6	0.0	368.0	43.0
1803600	3.9	0.6	0.0	373.0	43.0
1807200	3.3	0.0	0.0	379.0	44.0
1810800	2.2	-0.6	0.0	378.0	44.0
1814400	1.1	-1.1	0.0	365.0	41.0
1818000	2.8	0.0	0.0	356.0	40.0
1821600	2.2	0.6	0.0	337.0	38.0
1825200	2.8	0.0	0.0	335.0	38.0
1828800	2.8	0.0	0.0	338.0	38.0
