#1
double EnergyPlus(601,15)
#This file contains the results from the EnergyPlus simulation
#Column 0: Time in seconds
#Column 1: WEST ZONE:Zone Air Temperature [C](Hourly)
#Column 2: WEST ZONE:Zone Air Relative Humidity [%](Hourly)
#Column 3: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Sensible Heating Rate [W](Hourly)
#Column 4: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Removed Water Mass Flow Rate [kg/s](Hourly)
#Column 5: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Electricity Rate [W](Hourly)
#Column 6: ZONE1DEHUMIDIFIERINLET:System Node Mass Flow Rate [kg/s](Hourly)
#Column 7: Environment:Site Outdoor Air Drybulb Temperature [C](Hourly)
#Column 8: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Part Load Ratio [](Hourly)
#Column 9: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Runtime Fraction [](Hourly)
#Column 10: ZONE1DEHUMIDIFIERINLET:System Node Humidity Ratio [kgWater/kgDryAir](Hourly)
#Column 11: ZONE1DEHUMIDIFIERINLET:System Node Temperature [C](Hourly)
#Column 12: DEHUMIDIFIER OUTLET NODE:System Node Temperature [C](Hourly)
#Column 13: DEHUMIDIFIER OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly)
#Column 14: WEST ZONE DEHUMIDIFIER:Zone Dehumidifier Outlet Air Temperature [C](Hourly)
13032000,3.112e+01,4.496e+01,5.800e+02,1.468e-04,2.235e+02,4.222e-02,2.054e+01,3.117e-01,3.117e-01,1.305e-02,3.113e+01,3.113e+01,1.171e-02,3.624e+01
13035600,3.058e+01,4.493e+01,4.929e+02,1.253e-04,1.884e+02,3.667e-02,1.888e+01,2.707e-01,2.707e-01,1.264e-02,3.059e+01,3.059e+01,1.162e-02,3.451e+01
13039200,3.012e+01,4.491e+01,3.481e+02,8.878e-05,1.322e+02,2.636e-02,1.785e+01,1.946e-01,1.946e-01,1.231e-02,3.013e+01,3.013e+01,1.152e-02,3.312e+01
13042800,2.976e+01,4.495e+01,2.987e+02,7.637e-05,1.130e+02,2.295e-02,1.790e+01,1.694e-01,1.694e-01,1.206e-02,2.976e+01,2.976e+01,1.117e-02,3.314e+01
13046400,2.947e+01,4.495e+01,2.254e+02,5.774e-05,8.495e+01,1.752e-02,1.795e+01,1.294e-01,1.294e-01,1.186e-02,2.948e+01,2.948e+01,1.109e-02,3.240e+01
13050000,2.922e+01,4.495e+01,2.446e+02,6.275e-05,9.192e+01,1.921e-02,1.805e+01,1.418e-01,1.418e-01,1.168e-02,2.923e+01,2.923e+01,1.080e-02,3.254e+01
13053600,2.900e+01,4.496e+01,1.854e+02,4.762e-05,6.951e+01,1.470e-02,1.815e+01,1.085e-01,1.085e-01,1.151e-02,2.900e+01,2.900e+01,1.075e-02,3.187e+01
13057200,2.877e+01,4.496e+01,2.029e+02,5.218e-05,7.589e+01,1.624e-02,1.820e+01,1.199e-01,1.199e-01,1.136e-02,2.878e+01,2.878e+01,1.050e-02,3.202e+01
13060800,2.856e+01,4.496e+01,1.740e+02,4.479e-05,6.493e+01,1.405e-02,1.825e+01,1.038e-01,1.038e-01,1.121e-02,2.857e+01,2.857e+01,1.041e-02,3.158e+01
13064400,2.836e+01,4.496e+01,1.914e+02,4.932e-05,7.130e+01,1.559e-02,1.805e+01,1.151e-01,1.151e-01,1.107e-02,2.836e+01,2.836e+01,1.017e-02,3.175e+01
13068000,2.816e+01,4.497e+01,1.655e+02,4.269e-05,6.155e+01,1.361e-02,1.694e+01,1.005e-01,1.005e-01,1.093e-02,2.816e+01,2.816e+01,1.005e-02,3.153e+01
13071600,2.802e+01,4.496e+01,1.915e+02,4.942e-05,7.114e+01,1.584e-02,1.585e+01,1.170e-01,1.170e-01,1.083e-02,2.802e+01,2.802e+01,9.949e-03,3.136e+01
13075200,2.829e+01,4.493e+01,1.777e+02,4.579e-05,6.618e+01,1.455e-02,1.616e+01,1.074e-01,1.074e-01,1.098e-02,2.828e+01,2.828e+01,1.009e-02,3.165e+01
13078800,2.919e+01,4.488e+01,3.438e+02,8.816e-05,1.293e+02,2.703e-02,1.782e+01,1.995e-01,1.995e-01,1.156e-02,2.917e+01,2.917e+01,1.058e-02,3.288e+01
13082400,3.019e+01,4.490e+01,6.325e+02,1.612e-04,2.406e+02,4.780e-02,1.946e+01,3.529e-01,3.529e-01,1.226e-02,3.017e+01,3.017e+01,1.086e-02,3.554e+01
13086000,3.098e+01,4.496e+01,8.885e+02,2.251e-04,3.418e+02,6.501e-02,2.056e+01,4.800e-01,4.800e-01,1.286e-02,3.097e+01,3.097e+01,1.107e-02,3.783e+01
13089600,3.154e+01,4.500e+01,1.044e+03,2.632e-04,4.050e+02,7.480e-02,2.166e+01,5.523e-01,5.523e-01,1.330e-02,3.153e+01,3.153e+01,1.125e-02,3.944e+01
13093200,3.171e+01,4.500e+01,9.828e+02,2.473e-04,3.825e+02,6.993e-02,2.276e+01,5.163e-01,5.163e-01,1.344e-02,3.171e+01,3.171e+01,1.144e-02,3.944e+01
13096800,3.199e+01,4.498e+01,9.742e+02,2.445e-04,3.810e+02,6.868e-02,2.330e+01,5.071e-01,5.071e-01,1.364e-02,3.198e+01,3.198e+01,1.169e-02,3.955e+01
13100400,3.264e+01,4.500e+01,1.112e+03,2.769e-04,4.403e+02,7.646e-02,2.360e+01,5.645e-01,5.645e-01,1.417e-02,3.262e+01,3.262e+01,1.206e-02,4.085e+01
13104000,3.312e+01,4.505e+01,1.281e+03,3.170e-04,5.123e+02,8.649e-02,2.446e+01,6.385e-01,6.385e-01,1.459e-02,3.312e+01,3.312e+01,1.203e-02,4.316e+01
13107600,3.328e+01,4.501e+01,1.065e+03,2.632e-04,4.276e+02,7.156e-02,2.444e+01,5.283e-01,5.283e-01,1.471e-02,3.328e+01,3.328e+01,1.269e-02,4.121e+01
13111200,3.296e+01,4.497e+01,7.392e+02,1.833e-04,2.948e+02,5.020e-02,2.334e+01,3.706e-01,3.706e-01,1.444e-02,3.296e+01,3.296e+01,1.304e-02,3.843e+01
13114800,3.243e+01,4.497e+01,7.180e+02,1.793e-04,2.830e+02,4.981e-02,2.168e+01,3.677e-01,3.677e-01,1.401e-02,3.244e+01,3.244e+01,1.245e-02,3.850e+01
13118400,3.169e+01,4.499e+01,7.502e+02,1.889e-04,2.917e+02,5.341e-02,1.887e+01,3.943e-01,3.943e-01,1.344e-02,3.171e+01,3.171e+01,1.184e-02,3.785e+01
13122000,3.096e+01,4.498e+01,6.938e+02,1.758e-04,2.667e+02,5.077e-02,1.552e+01,3.748e-01,3.748e-01,1.287e-02,3.097e+01,3.097e+01,1.125e-02,3.716e+01
13125600,3.029e+01,4.498e+01,5.886e+02,1.500e-04,2.241e+02,4.421e-02,1.304e+01,3.264e-01,3.264e-01,1.238e-02,3.030e+01,3.030e+01,1.113e-02,3.505e+01
13129200,2.973e+01,4.495e+01,4.517e+02,1.155e-04,1.707e+02,3.469e-02,1.251e+01,2.561e-01,2.561e-01,1.196e-02,2.974e+01,2.974e+01,1.085e-02,3.396e+01
13132800,2.930e+01,4.493e+01,3.569e+02,9.153e-05,1.342e+02,2.792e-02,1.305e+01,2.062e-01,2.062e-01,1.166e-02,2.930e+01,2.930e+01,1.079e-02,3.262e+01
13136400,2.893e+01,4.495e+01,3.071e+02,7.893e-05,1.150e+02,2.441e-02,1.330e+01,1.802e-01,1.802e-01,1.142e-02,2.894e+01,2.894e+01,1.039e-02,3.282e+01
13140000,2.858e+01,4.495e+01,2.859e+02,7.360e-05,1.067e+02,2.306e-02,1.330e+01,1.703e-01,1.703e-01,1.119e-02,2.859e+01,2.859e+01,1.023e-02,3.222e+01
13143600,2.825e+01,4.497e+01,2.836e+02,7.311e-05,1.055e+02,2.321e-02,1.330e+01,1.714e-01,1.714e-01,1.097e-02,2.826e+01,2.826e+01,1.003e-02,3.183e+01
