"           TIME(S)","              HEAT","            FLOW_G","            FLOW_L","      FLOW_G_WATER","        FLOW_G_AIR","      FLOW_L_WATER","        FLOW_L_AIR"
  0.72273421875E+005,  0.21332108142E+001,  0.17777542344E-004,  0.00000000000E+000,  0.18742144408E-006,  0.28480667527E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273609375E+005,  0.21332018040E+001,  0.17777466778E-004,  0.00000000000E+000,  0.18742064796E-006,  0.28480546415E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273984375E+005,  0.21331838147E+001,  0.17777315909E-004,  0.00000000000E+000,  0.18741905847E-006,  0.28480304610E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273996094E+005,  0.21331832526E+001,  0.17777311195E-004,  0.00000000000E+000,  0.18741900880E-006,  0.28480297054E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274019531E+005,  0.21331821284E+001,  0.17777301767E-004,  0.00000000000E+000,  0.18741890947E-006,  0.28480281944E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274066406E+005,  0.21331798805E+001,  0.17777282914E-004,  0.00000000000E+000,  0.18741871085E-006,  0.28480251728E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274160156E+005,  0.21331753861E+001,  0.17777245221E-004,  0.00000000000E+000,  0.18741831373E-006,  0.28480191316E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274347656E+005,  0.21331664005E+001,  0.17777169863E-004,  0.00000000000E+000,  0.18741751979E-006,  0.28480070535E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274722656E+005,  0.21331484304E+001,  0.17777019154E-004,  0.00000000000E+000,  0.18741593199E-006,  0.28479828987E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274734375E+005,  0.21331478688E+001,  0.17777014444E-004,  0.00000000000E+000,  0.18741588237E-006,  0.28479821439E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274757812E+005,  0.21331467457E+001,  0.17777005025E-004,  0.00000000000E+000,  0.18741578314E-006,  0.28479806342E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274804688E+005,  0.21331444994E+001,  0.17776986186E-004,  0.00000000000E+000,  0.18741558466E-006,  0.28479776148E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274898438E+005,  0.21331400066E+001,  0.17776948506E-004,  0.00000000000E+000,  0.18741518768E-006,  0.28479715757E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275085938E+005,  0.21331310188E+001,  0.17776873129E-004,  0.00000000000E+000,  0.18741439355E-006,  0.28479594947E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275460938E+005,  0.21331130289E+001,  0.17776722255E-004,  0.00000000000E+000,  0.18741280400E-006,  0.28479353134E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275472656E+005,  0.21331124667E+001,  0.17776717540E-004,  0.00000000000E+000,  0.18741275433E-006,  0.28479345577E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275496094E+005,  0.21331113423E+001,  0.17776708109E-004,  0.00000000000E+000,  0.18741265497E-006,  0.28479330462E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275542969E+005,  0.21331090931E+001,  0.17776689246E-004,  0.00000000000E+000,  0.18741245624E-006,  0.28479300230E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275636719E+005,  0.21331045938E+001,  0.17776651512E-004,  0.00000000000E+000,  0.18741205869E-006,  0.28479239752E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275824219E+005,  0.21330955904E+001,  0.17776576004E-004,  0.00000000000E+000,  0.18741126318E-006,  0.28479118732E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72276199219E+005,  0.21330775627E+001,  0.17776424813E-004,  0.00000000000E+000,  0.18740967029E-006,  0.28478876411E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72276949219E+005,  0.21330414187E+001,  0.17776121689E-004,  0.00000000000E+000,  0.18740647672E-006,  0.28478390581E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277699219E+005,  0.21330051891E+001,  0.17775817848E-004,  0.00000000000E+000,  0.18740327558E-006,  0.28477903601E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277705078E+005,  0.21330049061E+001,  0.17775815474E-004,  0.00000000000E+000,  0.18740325057E-006,  0.28477899796E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277716797E+005,  0.21330043400E+001,  0.17775810727E-004,  0.00000000000E+000,  0.18740320055E-006,  0.28477892187E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277740234E+005,  0.21330032076E+001,  0.17775801230E-004,  0.00000000000E+000,  0.18740310051E-006,  0.28477876967E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277787109E+005,  0.21330009427E+001,  0.17775782235E-004,  0.00000000000E+000,  0.18740290038E-006,  0.28477846522E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277880859E+005,  0.21329964114E+001,  0.17775744233E-004,  0.00000000000E+000,  0.18740250001E-006,  0.28477785615E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72278068359E+005,  0.21329873436E+001,  0.17775668186E-004,  0.00000000000E+000,  0.18740169881E-006,  0.28477663731E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72278443359E+005,  0.21329691882E+001,  0.17775515925E-004,  0.00000000000E+000,  0.18740009466E-006,  0.28477419696E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279193359E+005,  0.21329328061E+001,  0.17775210807E-004,  0.00000000000E+000,  0.18739688006E-006,  0.28476930669E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279199219E+005,  0.21329325218E+001,  0.17775208423E-004,  0.00000000000E+000,  0.18739685495E-006,  0.28476926848E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279210938E+005,  0.21329319533E+001,  0.17775203655E-004,  0.00000000000E+000,  0.18739680472E-006,  0.28476919207E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279234375E+005,  0.21329308163E+001,  0.17775194120E-004,  0.00000000000E+000,  0.18739670425E-006,  0.28476903923E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279281250E+005,  0.21329285419E+001,  0.17775175045E-004,  0.00000000000E+000,  0.18739650329E-006,  0.28476873352E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279375000E+005,  0.21329239920E+001,  0.17775136888E-004,  0.00000000000E+000,  0.18739610128E-006,  0.28476812195E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279562500E+005,  0.21329148881E+001,  0.17775060538E-004,  0.00000000000E+000,  0.18739529689E-006,  0.28476689826E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279937500E+005,  0.21328966645E+001,  0.17774907707E-004,  0.00000000000E+000,  0.18739368673E-006,  0.28476444876E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280687500E+005,  0.21328601631E+001,  0.17774601589E-004,  0.00000000000E+000,  0.18739046160E-006,  0.28475954248E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280693359E+005,  0.21328598780E+001,  0.17774599198E-004,  0.00000000000E+000,  0.18739043641E-006,  0.28475950415E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280705078E+005,  0.21328593076E+001,  0.17774594415E-004,  0.00000000000E+000,  0.18739038601E-006,  0.28475942749E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280728516E+005,  0.21328581669E+001,  0.17774584848E-004,  0.00000000000E+000,  0.18739028522E-006,  0.28475927416E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280775391E+005,  0.21328558851E+001,  0.17774565712E-004,  0.00000000000E+000,  0.18739008361E-006,  0.28475896746E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280869141E+005,  0.21328513209E+001,  0.17774527434E-004,  0.00000000000E+000,  0.18738968033E-006,  0.28475835396E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72281056641E+005,  0.21328421892E+001,  0.17774450851E-004,  0.00000000000E+000,  0.18738887349E-006,  0.28475712654E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72281431641E+005,  0.21328239140E+001,  0.17774297588E-004,  0.00000000000E+000,  0.18738725878E-006,  0.28475467012E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282181641E+005,  0.21327873236E+001,  0.17773990725E-004,  0.00000000000E+000,  0.18738402579E-006,  0.28474975188E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282187500E+005,  0.21327870377E+001,  0.17773988327E-004,  0.00000000000E+000,  0.18738400053E-006,  0.28474971346E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282199219E+005,  0.21327864660E+001,  0.17773983532E-004,  0.00000000000E+000,  0.18738395001E-006,  0.28474963661E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282222656E+005,  0.21327853224E+001,  0.17773973942E-004,  0.00000000000E+000,  0.18738384898E-006,  0.28474948290E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282269531E+005,  0.21327830352E+001,  0.17773954761E-004,  0.00000000000E+000,  0.18738364689E-006,  0.28474917548E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282363281E+005,  0.21327784602E+001,  0.17773916393E-004,  0.00000000000E+000,  0.18738324266E-006,  0.28474856054E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282550781E+005,  0.21327693079E+001,  0.17773839638E-004,  0.00000000000E+000,  0.18738243400E-006,  0.28474733034E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282925781E+005,  0.21327509946E+001,  0.17773686055E-004,  0.00000000000E+000,  0.18738081592E-006,  0.28474486881E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283675781E+005,  0.21327143384E+001,  0.17773378641E-004,  0.00000000000E+000,  0.18737757713E-006,  0.28473994174E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283681641E+005,  0.21327140520E+001,  0.17773376239E-004,  0.00000000000E+000,  0.18737755182E-006,  0.28473990325E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283693359E+005,  0.21327134793E+001,  0.17773371436E-004,  0.00000000000E+000,  0.18737750121E-006,  0.28473982626E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283716797E+005,  0.21327123337E+001,  0.17773361828E-004,  0.00000000000E+000,  0.18737740000E-006,  0.28473967228E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283763672E+005,  0.21327100425E+001,  0.17773342613E-004,  0.00000000000E+000,  0.18737719755E-006,  0.28473936431E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283857422E+005,  0.21327054596E+001,  0.17773304179E-004,  0.00000000000E+000,  0.18737679263E-006,  0.28473874831E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72284044922E+005,  0.21326962920E+001,  0.17773227296E-004,  0.00000000000E+000,  0.18737598262E-006,  0.28473751608E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72284419922E+005,  0.21326779506E+001,  0.17773073478E-004,  0.00000000000E+000,  0.18737436205E-006,  0.28473505076E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72285169922E+005,  0.21326412455E+001,  0.17772765655E-004,  0.00000000000E+000,  0.18737111896E-006,  0.28473011714E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72286669922E+005,  0.21325677668E+001,  0.17772149434E-004,  0.00000000000E+000,  0.18736462670E-006,  0.28472024069E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288169922E+005,  0.21324942339E+001,  0.17771532759E-004,  0.00000000000E+000,  0.18735812966E-006,  0.28471035697E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288181641E+005,  0.21324936594E+001,  0.17771527941E-004,  0.00000000000E+000,  0.18735807891E-006,  0.28471027976E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288205078E+005,  0.21324925104E+001,  0.17771518305E-004,  0.00000000000E+000,  0.18735797739E-006,  0.28471012532E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288251953E+005,  0.21324902124E+001,  0.17771499034E-004,  0.00000000000E+000,  0.18735777435E-006,  0.28470981644E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288345703E+005,  0.21324856162E+001,  0.17771460488E-004,  0.00000000000E+000,  0.18735736825E-006,  0.28470919866E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288533203E+005,  0.21324764230E+001,  0.17771383391E-004,  0.00000000000E+000,  0.18735655598E-006,  0.28470796298E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288908203E+005,  0.21324580337E+001,  0.17771229171E-004,  0.00000000000E+000,  0.18735493118E-006,  0.28470549123E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72289658203E+005,  0.21324212444E+001,  0.17770920642E-004,  0.00000000000E+000,  0.18735168064E-006,  0.28470054630E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291158203E+005,  0.21323476311E+001,  0.17770303294E-004,  0.00000000000E+000,  0.18734517652E-006,  0.28469065180E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291169922E+005,  0.21323470560E+001,  0.17770298471E-004,  0.00000000000E+000,  0.18734512570E-006,  0.28469057450E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291193359E+005,  0.21323459058E+001,  0.17770288825E-004,  0.00000000000E+000,  0.18734502408E-006,  0.28469041990E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291240234E+005,  0.21323436053E+001,  0.17770269533E-004,  0.00000000000E+000,  0.18734482082E-006,  0.28469011069E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291333984E+005,  0.21323390042E+001,  0.17770230946E-004,  0.00000000000E+000,  0.18734441429E-006,  0.28468949225E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291521484E+005,  0.21323298016E+001,  0.17770153769E-004,  0.00000000000E+000,  0.18734360118E-006,  0.28468825530E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291896484E+005,  0.21323113943E+001,  0.17769999399E-004,  0.00000000000E+000,  0.18734197480E-006,  0.28468578114E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72292646484E+005,  0.21322745727E+001,  0.17769690600E-004,  0.00000000000E+000,  0.18733872141E-006,  0.28468083188E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294146484E+005,  0.21322009058E+001,  0.17769072804E-004,  0.00000000000E+000,  0.18733221255E-006,  0.28467093018E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294158203E+005,  0.21322003303E+001,  0.17769067977E-004,  0.00000000000E+000,  0.18733216170E-006,  0.28467085282E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294181641E+005,  0.21321991792E+001,  0.17769058324E-004,  0.00000000000E+000,  0.18733206000E-006,  0.28467069811E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294228516E+005,  0.21321968771E+001,  0.17769039017E-004,  0.00000000000E+000,  0.18733185660E-006,  0.28467038867E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294322266E+005,  0.21321922727E+001,  0.17769000404E-004,  0.00000000000E+000,  0.18733144978E-006,  0.28466976980E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294509766E+005,  0.21321830637E+001,  0.17768923173E-004,  0.00000000000E+000,  0.18733063611E-006,  0.28466853199E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294884766E+005,  0.21321646442E+001,  0.17768768701E-004,  0.00000000000E+000,  0.18732900865E-006,  0.28466605620E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72295634766E+005,  0.21321278003E+001,  0.17768459715E-004,  0.00000000000E+000,  0.18732575330E-006,  0.28466110394E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297134766E+005,  0.21320540954E+001,  0.17767841600E-004,  0.00000000000E+000,  0.18731924108E-006,  0.28465119714E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297146484E+005,  0.21320535196E+001,  0.17767836771E-004,  0.00000000000E+000,  0.18731919020E-006,  0.28465111975E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297169922E+005,  0.21320523680E+001,  0.17767827113E-004,  0.00000000000E+000,  0.18731908845E-006,  0.28465096495E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297216797E+005,  0.21320500647E+001,  0.17767807797E-004,  0.00000000000E+000,  0.18731888494E-006,  0.28465065536E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297310547E+005,  0.21320454580E+001,  0.17767769164E-004,  0.00000000000E+000,  0.18731847792E-006,  0.28465003617E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297498047E+005,  0.21320362444E+001,  0.17767691895E-004,  0.00000000000E+000,  0.18731766385E-006,  0.28464879775E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297873047E+005,  0.21320178162E+001,  0.17767537350E-004,  0.00000000000E+000,  0.18731603562E-006,  0.28464632078E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72298623047E+005,  0.21319809561E+001,  0.17767228228E-004,  0.00000000000E+000,  0.18731277883E-006,  0.28464136635E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300123047E+005,  0.21319072230E+001,  0.17766609877E-004,  0.00000000000E+000,  0.18730626413E-006,  0.28463145577E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300134766E+005,  0.21319066470E+001,  0.17766605046E-004,  0.00000000000E+000,  0.18730621323E-006,  0.28463137835E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300158203E+005,  0.21319054949E+001,  0.17766595384E-004,  0.00000000000E+000,  0.18730611144E-006,  0.28463122349E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300205078E+005,  0.21319031907E+001,  0.17766576061E-004,  0.00000000000E+000,  0.18730590785E-006,  0.28463091378E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300298828E+005,  0.21318985823E+001,  0.17766537413E-004,  0.00000000000E+000,  0.18730550068E-006,  0.28463029436E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300486328E+005,  0.21318893653E+001,  0.17766460116E-004,  0.00000000000E+000,  0.18730468630E-006,  0.28462905549E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300861328E+005,  0.21318709305E+001,  0.17766305516E-004,  0.00000000000E+000,  0.18730305750E-006,  0.28462657764E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72301611328E+005,  0.21318340581E+001,  0.17765996291E-004,  0.00000000000E+000,  0.18729979963E-006,  0.28462162156E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303111328E+005,  0.21317603035E+001,  0.17765377759E-004,  0.00000000000E+000,  0.18729328302E-006,  0.28461170808E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303123047E+005,  0.21317597273E+001,  0.17765372927E-004,  0.00000000000E+000,  0.18729323211E-006,  0.28461163063E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303146484E+005,  0.21317585748E+001,  0.17765363262E-004,  0.00000000000E+000,  0.18729313028E-006,  0.28461147573E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303193359E+005,  0.21317562700E+001,  0.17765343933E-004,  0.00000000000E+000,  0.18729292664E-006,  0.28461116593E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303287109E+005,  0.21317516602E+001,  0.17765305274E-004,  0.00000000000E+000,  0.18729251934E-006,  0.28461054633E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303474609E+005,  0.21317424406E+001,  0.17765227955E-004,  0.00000000000E+000,  0.18729170474E-006,  0.28460930711E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303849609E+005,  0.21317240008E+001,  0.17765073313E-004,  0.00000000000E+000,  0.18729007549E-006,  0.28460682858E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72304599609E+005,  0.21316871189E+001,  0.17764764008E-004,  0.00000000000E+000,  0.18728681678E-006,  0.28460187123E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72306099609E+005,  0.21316133472E+001,  0.17764145334E-004,  0.00000000000E+000,  0.18728029866E-006,  0.28459195546E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72309099609E+005,  0.21314657780E+001,  0.17762907769E-004,  0.00000000000E+000,  0.18726726016E-006,  0.28457212047E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72312099609E+005,  0.21313181875E+001,  0.17761670026E-004,  0.00000000000E+000,  0.18725421977E-006,  0.28455228261E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72312105469E+005,  0.21313178993E+001,  0.17761667608E-004,  0.00000000000E+000,  0.18725419430E-006,  0.28455224386E-009,  0.00000000000E+000,  0.00000000000E+000
