"           TIME(S)","              HEAT","            FLOW_G","            FLOW_L","      FLOW_G_WATER","        FLOW_G_AIR","      FLOW_L_WATER","        FLOW_L_AIR"
  0.72271107422E+005,  0.12987944323E-003,  0.15490687464E-010,  0.00000000000E+000,  0.16288768770E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271201172E+005,  0.12987950537E-003,  0.15490683750E-010,  0.00000000000E+000,  0.16288764886E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271388672E+005,  0.12987962966E-003,  0.15490676321E-010,  0.00000000000E+000,  0.16288757119E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271394531E+005,  0.12987963354E-003,  0.15490676089E-010,  0.00000000000E+000,  0.16288756876E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271406250E+005,  0.12987964131E-003,  0.15490675625E-010,  0.00000000000E+000,  0.16288756391E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271429688E+005,  0.12987965685E-003,  0.15490674696E-010,  0.00000000000E+000,  0.16288755420E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271476562E+005,  0.12987968792E-003,  0.15490672839E-010,  0.00000000000E+000,  0.16288753478E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271570312E+005,  0.12987975007E-003,  0.15490669125E-010,  0.00000000000E+000,  0.16288749594E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271757812E+005,  0.12987987436E-003,  0.15490661697E-010,  0.00000000000E+000,  0.16288741827E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271763672E+005,  0.12987987824E-003,  0.15490661465E-010,  0.00000000000E+000,  0.16288741585E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271775391E+005,  0.12987988601E-003,  0.15490661000E-010,  0.00000000000E+000,  0.16288741099E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271798828E+005,  0.12987990155E-003,  0.15490660072E-010,  0.00000000000E+000,  0.16288740128E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271845703E+005,  0.12987993263E-003,  0.15490658215E-010,  0.00000000000E+000,  0.16288738187E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72271939453E+005,  0.12987999478E-003,  0.15490654501E-010,  0.00000000000E+000,  0.16288734303E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72272126953E+005,  0.12988011908E-003,  0.15490647072E-010,  0.00000000000E+000,  0.16288726536E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72272132812E+005,  0.12988012297E-003,  0.15490646840E-010,  0.00000000000E+000,  0.16288726293E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72272144531E+005,  0.12988013073E-003,  0.15490646376E-010,  0.00000000000E+000,  0.16288725808E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72272167969E+005,  0.12988014627E-003,  0.15490645447E-010,  0.00000000000E+000,  0.16288724837E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72272214844E+005,  0.12988017735E-003,  0.15490643590E-010,  0.00000000000E+000,  0.16288722895E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72272308594E+005,  0.12988023950E-003,  0.15490639876E-010,  0.00000000000E+000,  0.16288719012E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72272496094E+005,  0.12988036379E-003,  0.15490632448E-010,  0.00000000000E+000,  0.16288711245E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72272871094E+005,  0.12988061240E-003,  0.15490617592E-010,  0.00000000000E+000,  0.16288695711E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72273246094E+005,  0.12988086098E-003,  0.15490602735E-010,  0.00000000000E+000,  0.16288680178E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72273257812E+005,  0.12988086875E-003,  0.15490602271E-010,  0.00000000000E+000,  0.16288679692E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72273281250E+005,  0.12988088429E-003,  0.15490601343E-010,  0.00000000000E+000,  0.16288678722E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72273328125E+005,  0.12988091536E-003,  0.15490599486E-010,  0.00000000000E+000,  0.16288676780E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72273421875E+005,  0.12988097752E-003,  0.15490595772E-010,  0.00000000000E+000,  0.16288672897E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72273609375E+005,  0.12988110179E-003,  0.15490588344E-010,  0.00000000000E+000,  0.16288665130E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72273984375E+005,  0.12988135037E-003,  0.15490573488E-010,  0.00000000000E+000,  0.16288649597E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72273996094E+005,  0.12988135814E-003,  0.15490573023E-010,  0.00000000000E+000,  0.16288649111E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274019531E+005,  0.12988137368E-003,  0.15490572095E-010,  0.00000000000E+000,  0.16288648141E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274066406E+005,  0.12988140475E-003,  0.15490570238E-010,  0.00000000000E+000,  0.16288646199E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274160156E+005,  0.12988146689E-003,  0.15490566524E-010,  0.00000000000E+000,  0.16288642316E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274347656E+005,  0.12988159118E-003,  0.15490559096E-010,  0.00000000000E+000,  0.16288634549E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274722656E+005,  0.12988183975E-003,  0.15490544241E-010,  0.00000000000E+000,  0.16288619016E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274734375E+005,  0.12988184752E-003,  0.15490543776E-010,  0.00000000000E+000,  0.16288618531E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274757812E+005,  0.12988186306E-003,  0.15490542848E-010,  0.00000000000E+000,  0.16288617560E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274804688E+005,  0.12988189413E-003,  0.15490540991E-010,  0.00000000000E+000,  0.16288615619E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72274898438E+005,  0.12988195625E-003,  0.15490537277E-010,  0.00000000000E+000,  0.16288611735E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72275085938E+005,  0.12988208053E-003,  0.15490529849E-010,  0.00000000000E+000,  0.16288603969E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72275460938E+005,  0.12988232911E-003,  0.15490514994E-010,  0.00000000000E+000,  0.16288588437E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72275472656E+005,  0.12988233688E-003,  0.15490514530E-010,  0.00000000000E+000,  0.16288587951E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72275496094E+005,  0.12988235242E-003,  0.15490513602E-010,  0.00000000000E+000,  0.16288586981E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72275542969E+005,  0.12988238349E-003,  0.15490511745E-010,  0.00000000000E+000,  0.16288585039E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72275636719E+005,  0.12988244562E-003,  0.15490508031E-010,  0.00000000000E+000,  0.16288581156E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72275824219E+005,  0.12988256990E-003,  0.15490500604E-010,  0.00000000000E+000,  0.16288573390E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72276199219E+005,  0.12988281845E-003,  0.15490485749E-010,  0.00000000000E+000,  0.16288557858E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72276949219E+005,  0.12988331559E-003,  0.15490456040E-010,  0.00000000000E+000,  0.16288526794E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72277699219E+005,  0.12988381270E-003,  0.15490426332E-010,  0.00000000000E+000,  0.16288495732E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72277705078E+005,  0.12988381659E-003,  0.15490426100E-010,  0.00000000000E+000,  0.16288495489E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72277716797E+005,  0.12988382435E-003,  0.15490425635E-010,  0.00000000000E+000,  0.16288495004E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72277740234E+005,  0.12988383989E-003,  0.15490424707E-010,  0.00000000000E+000,  0.16288494033E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72277787109E+005,  0.12988387096E-003,  0.15490422850E-010,  0.00000000000E+000,  0.16288492092E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72277880859E+005,  0.12988393309E-003,  0.15490419137E-010,  0.00000000000E+000,  0.16288488209E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72278068359E+005,  0.12988405738E-003,  0.15490411710E-010,  0.00000000000E+000,  0.16288480443E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72278443359E+005,  0.12988430592E-003,  0.15490396856E-010,  0.00000000000E+000,  0.16288464912E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72279193359E+005,  0.12988480303E-003,  0.15490367149E-010,  0.00000000000E+000,  0.16288433851E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72279199219E+005,  0.12988480691E-003,  0.15490366917E-010,  0.00000000000E+000,  0.16288433608E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72279210938E+005,  0.12988481468E-003,  0.15490366453E-010,  0.00000000000E+000,  0.16288433123E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72279234375E+005,  0.12988483021E-003,  0.15490365524E-010,  0.00000000000E+000,  0.16288432152E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72279281250E+005,  0.12988486128E-003,  0.15490363668E-010,  0.00000000000E+000,  0.16288430211E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72279375000E+005,  0.12988492341E-003,  0.15490359954E-010,  0.00000000000E+000,  0.16288426328E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72279562500E+005,  0.12988504767E-003,  0.15490352528E-010,  0.00000000000E+000,  0.16288418563E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72279937500E+005,  0.12988529620E-003,  0.15490337674E-010,  0.00000000000E+000,  0.16288403033E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72280687500E+005,  0.12988579327E-003,  0.15490307969E-010,  0.00000000000E+000,  0.16288371973E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72280693359E+005,  0.12988579716E-003,  0.15490307737E-010,  0.00000000000E+000,  0.16288371730E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72280705078E+005,  0.12988580492E-003,  0.15490307273E-010,  0.00000000000E+000,  0.16288371245E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72280728516E+005,  0.12988582046E-003,  0.15490306344E-010,  0.00000000000E+000,  0.16288370274E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72280775391E+005,  0.12988585152E-003,  0.15490304488E-010,  0.00000000000E+000,  0.16288368333E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72280869141E+005,  0.12988591366E-003,  0.15490300774E-010,  0.00000000000E+000,  0.16288364450E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72281056641E+005,  0.12988603792E-003,  0.15490293348E-010,  0.00000000000E+000,  0.16288356685E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72281431641E+005,  0.12988628645E-003,  0.15490278496E-010,  0.00000000000E+000,  0.16288341156E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72282181641E+005,  0.12988678352E-003,  0.15490248791E-010,  0.00000000000E+000,  0.16288310097E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72282187500E+005,  0.12988678740E-003,  0.15490248559E-010,  0.00000000000E+000,  0.16288309854E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72282199219E+005,  0.12988679517E-003,  0.15490248095E-010,  0.00000000000E+000,  0.16288309369E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72282222656E+005,  0.12988681070E-003,  0.15490247167E-010,  0.00000000000E+000,  0.16288308398E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72282269531E+005,  0.12988684177E-003,  0.15490245310E-010,  0.00000000000E+000,  0.16288306457E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72282363281E+005,  0.12988690390E-003,  0.15490241597E-010,  0.00000000000E+000,  0.16288302575E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72282550781E+005,  0.12988702817E-003,  0.15490234171E-010,  0.00000000000E+000,  0.16288294810E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72282925781E+005,  0.12988727667E-003,  0.15490219319E-010,  0.00000000000E+000,  0.16288279281E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72283675781E+005,  0.12988777371E-003,  0.15490189616E-010,  0.00000000000E+000,  0.16288248224E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72283681641E+005,  0.12988777759E-003,  0.15490189384E-010,  0.00000000000E+000,  0.16288247981E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72283693359E+005,  0.12988778536E-003,  0.15490188920E-010,  0.00000000000E+000,  0.16288247496E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72283716797E+005,  0.12988780089E-003,  0.15490187991E-010,  0.00000000000E+000,  0.16288246525E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72283763672E+005,  0.12988783196E-003,  0.15490186135E-010,  0.00000000000E+000,  0.16288244584E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72283857422E+005,  0.12988789409E-003,  0.15490182422E-010,  0.00000000000E+000,  0.16288240702E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72284044922E+005,  0.12988801835E-003,  0.15490174996E-010,  0.00000000000E+000,  0.16288232938E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72284419922E+005,  0.12988826686E-003,  0.15490160145E-010,  0.00000000000E+000,  0.16288217409E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72285169922E+005,  0.12988876385E-003,  0.15490130443E-010,  0.00000000000E+000,  0.16288186353E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72286669922E+005,  0.12988975786E-003,  0.15490071041E-010,  0.00000000000E+000,  0.16288124243E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72288169922E+005,  0.12989075181E-003,  0.15490011641E-010,  0.00000000000E+000,  0.16288062135E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72288181641E+005,  0.12989075958E-003,  0.15490011177E-010,  0.00000000000E+000,  0.16288061650E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72288205078E+005,  0.12989077511E-003,  0.15490010249E-010,  0.00000000000E+000,  0.16288060679E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72288251953E+005,  0.12989080617E-003,  0.15490008393E-010,  0.00000000000E+000,  0.16288058739E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72288345703E+005,  0.12989086829E-003,  0.15490004680E-010,  0.00000000000E+000,  0.16288054857E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72288533203E+005,  0.12989099253E-003,  0.15489997255E-010,  0.00000000000E+000,  0.16288047094E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72288908203E+005,  0.12989124102E-003,  0.15489982406E-010,  0.00000000000E+000,  0.16288031567E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72289658203E+005,  0.12989173797E-003,  0.15489952707E-010,  0.00000000000E+000,  0.16288000514E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72291158203E+005,  0.12989273185E-003,  0.15489893312E-010,  0.00000000000E+000,  0.16287938411E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72291169922E+005,  0.12989273961E-003,  0.15489892848E-010,  0.00000000000E+000,  0.16287937926E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72291193359E+005,  0.12989275514E-003,  0.15489891920E-010,  0.00000000000E+000,  0.16287936956E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72291240234E+005,  0.12989278620E-003,  0.15489890064E-010,  0.00000000000E+000,  0.16287935015E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72291333984E+005,  0.12989284832E-003,  0.15489886352E-010,  0.00000000000E+000,  0.16287931134E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72291521484E+005,  0.12989297255E-003,  0.15489878927E-010,  0.00000000000E+000,  0.16287923371E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72291896484E+005,  0.12989322102E-003,  0.15489864079E-010,  0.00000000000E+000,  0.16287907845E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72292646484E+005,  0.12989371796E-003,  0.15489834383E-010,  0.00000000000E+000,  0.16287876795E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72294146484E+005,  0.12989471177E-003,  0.15489774992E-010,  0.00000000000E+000,  0.16287814697E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72294158203E+005,  0.12989471953E-003,  0.15489774528E-010,  0.00000000000E+000,  0.16287814212E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72294181641E+005,  0.12989473506E-003,  0.15489773600E-010,  0.00000000000E+000,  0.16287813241E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72294228516E+005,  0.12989476612E-003,  0.15489771744E-010,  0.00000000000E+000,  0.16287811301E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72294322266E+005,  0.12989482823E-003,  0.15489768032E-010,  0.00000000000E+000,  0.16287807420E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72294509766E+005,  0.12989495246E-003,  0.15489760608E-010,  0.00000000000E+000,  0.16287799657E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72294884766E+005,  0.12989520090E-003,  0.15489745761E-010,  0.00000000000E+000,  0.16287784133E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72295634766E+005,  0.12989569777E-003,  0.15489716067E-010,  0.00000000000E+000,  0.16287753085E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72297134766E+005,  0.12989669149E-003,  0.15489656681E-010,  0.00000000000E+000,  0.16287690992E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72297146484E+005,  0.12989669925E-003,  0.15489656217E-010,  0.00000000000E+000,  0.16287690506E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72297169922E+005,  0.12989671478E-003,  0.15489655289E-010,  0.00000000000E+000,  0.16287689536E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72297216797E+005,  0.12989674583E-003,  0.15489653433E-010,  0.00000000000E+000,  0.16287687596E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72297310547E+005,  0.12989680794E-003,  0.15489649721E-010,  0.00000000000E+000,  0.16287683715E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72297498047E+005,  0.12989693216E-003,  0.15489642298E-010,  0.00000000000E+000,  0.16287675953E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72297873047E+005,  0.12989718059E-003,  0.15489627452E-010,  0.00000000000E+000,  0.16287660430E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72298623047E+005,  0.12989767744E-003,  0.15489597760E-010,  0.00000000000E+000,  0.16287629385E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72300123047E+005,  0.12989867108E-003,  0.15489538378E-010,  0.00000000000E+000,  0.16287567296E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72300134766E+005,  0.12989867885E-003,  0.15489537915E-010,  0.00000000000E+000,  0.16287566811E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72300158203E+005,  0.12989869437E-003,  0.15489536987E-010,  0.00000000000E+000,  0.16287565840E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72300205078E+005,  0.12989872542E-003,  0.15489535131E-010,  0.00000000000E+000,  0.16287563900E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72300298828E+005,  0.12989878753E-003,  0.15489531420E-010,  0.00000000000E+000,  0.16287560020E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72300486328E+005,  0.12989891174E-003,  0.15489523997E-010,  0.00000000000E+000,  0.16287552259E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72300861328E+005,  0.12989916015E-003,  0.15489509152E-010,  0.00000000000E+000,  0.16287536737E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72301611328E+005,  0.12989965695E-003,  0.15489479462E-010,  0.00000000000E+000,  0.16287505693E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72303111328E+005,  0.12990065049E-003,  0.15489420085E-010,  0.00000000000E+000,  0.16287443609E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72303123047E+005,  0.12990065825E-003,  0.15489419621E-010,  0.00000000000E+000,  0.16287443124E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72303146484E+005,  0.12990067378E-003,  0.15489418693E-010,  0.00000000000E+000,  0.16287442154E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72303193359E+005,  0.12990070483E-003,  0.15489416838E-010,  0.00000000000E+000,  0.16287440214E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72303287109E+005,  0.12990076692E-003,  0.15489413127E-010,  0.00000000000E+000,  0.16287436333E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72303474609E+005,  0.12990089111E-003,  0.15489405705E-010,  0.00000000000E+000,  0.16287428573E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72303849609E+005,  0.12990113949E-003,  0.15489390860E-010,  0.00000000000E+000,  0.16287413052E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72304599609E+005,  0.12990163626E-003,  0.15489361173E-010,  0.00000000000E+000,  0.16287382011E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72306099609E+005,  0.12990262972E-003,  0.15489301800E-010,  0.00000000000E+000,  0.16287319931E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72309099609E+005,  0.12990461651E-003,  0.15489183063E-010,  0.00000000000E+000,  0.16287195781E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72312099609E+005,  0.12990660310E-003,  0.15489064335E-010,  0.00000000000E+000,  0.16287071639E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
  0.72312105469E+005,  0.12990660698E-003,  0.15489064103E-010,  0.00000000000E+000,  0.16287071397E-012,  0.00000000000E+000,  0.00000000000E+000,  0.00000000000E+000
