"           TIME(S)","              HEAT","            FLOW_G","            FLOW_L","      FLOW_G_WATER","        FLOW_G_AIR","      FLOW_L_WATER","        FLOW_L_AIR"
  0.72271388672E+005,  0.58456954592E-001,  0.48613317526E-006,  0.00000000000E+000,  0.51270733839E-008,  0.78105034489E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271394531E+005,  0.58456946799E-001,  0.48613310997E-006,  0.00000000000E+000,  0.51270726956E-008,  0.78105023995E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271406250E+005,  0.58456931190E-001,  0.48613297919E-006,  0.00000000000E+000,  0.51270713170E-008,  0.78105002975E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271429688E+005,  0.58456899887E-001,  0.48613271692E-006,  0.00000000000E+000,  0.51270685524E-008,  0.78104960822E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271476562E+005,  0.58456837018E-001,  0.48613219017E-006,  0.00000000000E+000,  0.51270629998E-008,  0.78104876160E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271570312E+005,  0.58456710637E-001,  0.48613113129E-006,  0.00000000000E+000,  0.51270518380E-008,  0.78104705972E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271757812E+005,  0.58456457084E-001,  0.48612900691E-006,  0.00000000000E+000,  0.51270294446E-008,  0.78104364533E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271763672E+005,  0.58456449160E-001,  0.48612894052E-006,  0.00000000000E+000,  0.51270287447E-008,  0.78104353862E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271775391E+005,  0.58456433309E-001,  0.48612880771E-006,  0.00000000000E+000,  0.51270273448E-008,  0.78104332517E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271798828E+005,  0.58456401600E-001,  0.48612854204E-006,  0.00000000000E+000,  0.51270245443E-008,  0.78104289817E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271845703E+005,  0.58456338174E-001,  0.48612801063E-006,  0.00000000000E+000,  0.51270189426E-008,  0.78104204406E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72271939453E+005,  0.58456211397E-001,  0.48612694844E-006,  0.00000000000E+000,  0.51270077458E-008,  0.78104033685E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72272126953E+005,  0.58455958590E-001,  0.48612483030E-006,  0.00000000000E+000,  0.51269854182E-008,  0.78103693249E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72272132812E+005,  0.58455950690E-001,  0.48612476412E-006,  0.00000000000E+000,  0.51269847205E-008,  0.78103682612E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72272144531E+005,  0.58455934894E-001,  0.48612463177E-006,  0.00000000000E+000,  0.51269833255E-008,  0.78103661341E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72272167969E+005,  0.58455903315E-001,  0.48612436719E-006,  0.00000000000E+000,  0.51269805364E-008,  0.78103618816E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72272214844E+005,  0.58455840214E-001,  0.48612383850E-006,  0.00000000000E+000,  0.51269749634E-008,  0.78103533842E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72272308594E+005,  0.58455714257E-001,  0.48612278317E-006,  0.00000000000E+000,  0.51269638390E-008,  0.78103364225E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72272496094E+005,  0.58455463350E-001,  0.48612068095E-006,  0.00000000000E+000,  0.51269416791E-008,  0.78103026345E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72272871094E+005,  0.58454964920E-001,  0.48611650484E-006,  0.00000000000E+000,  0.51268976581E-008,  0.78102355138E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72273246094E+005,  0.58454469034E-001,  0.48611235004E-006,  0.00000000000E+000,  0.51268538617E-008,  0.78101687354E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72273257812E+005,  0.58454453540E-001,  0.48611222022E-006,  0.00000000000E+000,  0.51268524933E-008,  0.78101666489E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72273281250E+005,  0.58454422562E-001,  0.48611196067E-006,  0.00000000000E+000,  0.51268497573E-008,  0.78101624772E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72273328125E+005,  0.58454360642E-001,  0.48611144187E-006,  0.00000000000E+000,  0.51268442885E-008,  0.78101541388E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72273421875E+005,  0.58454236936E-001,  0.48611040539E-006,  0.00000000000E+000,  0.51268333629E-008,  0.78101374799E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72273609375E+005,  0.58453989957E-001,  0.48610833606E-006,  0.00000000000E+000,  0.51268115498E-008,  0.78101042204E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72273984375E+005,  0.58453497071E-001,  0.48610420639E-006,  0.00000000000E+000,  0.51267680182E-008,  0.78100378457E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72273996094E+005,  0.58453481670E-001,  0.48610407734E-006,  0.00000000000E+000,  0.51267666579E-008,  0.78100357716E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274019531E+005,  0.58453450870E-001,  0.48610381929E-006,  0.00000000000E+000,  0.51267639377E-008,  0.78100316240E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274066406E+005,  0.58453389286E-001,  0.48610330330E-006,  0.00000000000E+000,  0.51267584986E-008,  0.78100233308E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274160156E+005,  0.58453266167E-001,  0.48610227174E-006,  0.00000000000E+000,  0.51267476248E-008,  0.78100067509E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274347656E+005,  0.58453020063E-001,  0.48610020974E-006,  0.00000000000E+000,  0.51267258889E-008,  0.78099736091E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274722656E+005,  0.58452528018E-001,  0.48609608710E-006,  0.00000000000E+000,  0.51266824315E-008,  0.78099073474E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274734375E+005,  0.58452512641E-001,  0.48609595826E-006,  0.00000000000E+000,  0.51266810735E-008,  0.78099052768E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274757812E+005,  0.58452481889E-001,  0.48609570061E-006,  0.00000000000E+000,  0.51266783575E-008,  0.78099011355E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274804688E+005,  0.58452420387E-001,  0.48609518530E-006,  0.00000000000E+000,  0.51266729256E-008,  0.78098928532E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72274898438E+005,  0.58452297382E-001,  0.48609415469E-006,  0.00000000000E+000,  0.51266620618E-008,  0.78098762887E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72275085938E+005,  0.58452051341E-001,  0.48609209322E-006,  0.00000000000E+000,  0.51266403315E-008,  0.78098431554E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72275460938E+005,  0.58451558951E-001,  0.48608796770E-006,  0.00000000000E+000,  0.51265968437E-008,  0.78097768474E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72275472656E+005,  0.58451543564E-001,  0.48608783877E-006,  0.00000000000E+000,  0.51265954847E-008,  0.78097747753E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72275496094E+005,  0.58451512788E-001,  0.48608758091E-006,  0.00000000000E+000,  0.51265927666E-008,  0.78097706308E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72275542969E+005,  0.58451451230E-001,  0.48608706514E-006,  0.00000000000E+000,  0.51265873298E-008,  0.78097623410E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72275636719E+005,  0.58451328090E-001,  0.48608603341E-006,  0.00000000000E+000,  0.51265764541E-008,  0.78097457584E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72275824219E+005,  0.58451081700E-001,  0.48608396901E-006,  0.00000000000E+000,  0.51265546930E-008,  0.78097125781E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72276199219E+005,  0.58450588400E-001,  0.48607983586E-006,  0.00000000000E+000,  0.51265111249E-008,  0.78096461477E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72276949219E+005,  0.58449599525E-001,  0.48607155052E-006,  0.00000000000E+000,  0.51264237878E-008,  0.78095129807E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72277699219E+005,  0.58448608404E-001,  0.48606324637E-006,  0.00000000000E+000,  0.51263362524E-008,  0.78093795116E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72277705078E+005,  0.58448600661E-001,  0.48606318149E-006,  0.00000000000E+000,  0.51263355685E-008,  0.78093784688E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72277716797E+005,  0.58448585174E-001,  0.48606305173E-006,  0.00000000000E+000,  0.51263342007E-008,  0.78093763833E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72277740234E+005,  0.58448554197E-001,  0.48606279219E-006,  0.00000000000E+000,  0.51263314649E-008,  0.78093722118E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72277787109E+005,  0.58448492236E-001,  0.48606227305E-006,  0.00000000000E+000,  0.51263259924E-008,  0.78093638678E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72277880859E+005,  0.58448368278E-001,  0.48606123446E-006,  0.00000000000E+000,  0.51263150445E-008,  0.78093471750E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72278068359E+005,  0.58448120224E-001,  0.48605915613E-006,  0.00000000000E+000,  0.51262931366E-008,  0.78093137710E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72278443359E+005,  0.58447623588E-001,  0.48605499505E-006,  0.00000000000E+000,  0.51262492739E-008,  0.78092468917E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72279193359E+005,  0.58446628409E-001,  0.48604665692E-006,  0.00000000000E+000,  0.51261613803E-008,  0.78091128766E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72279199219E+005,  0.58446620634E-001,  0.48604659177E-006,  0.00000000000E+000,  0.51261606936E-008,  0.78091118296E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72279210938E+005,  0.58446605083E-001,  0.48604646148E-006,  0.00000000000E+000,  0.51261593202E-008,  0.78091097355E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72279234375E+005,  0.58446573981E-001,  0.48604620089E-006,  0.00000000000E+000,  0.51261565732E-008,  0.78091055471E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72279281250E+005,  0.58446511768E-001,  0.48604567964E-006,  0.00000000000E+000,  0.51261510787E-008,  0.78090971693E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72279375000E+005,  0.58446387314E-001,  0.48604463690E-006,  0.00000000000E+000,  0.51261400869E-008,  0.78090804098E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72279562500E+005,  0.58446138294E-001,  0.48604255048E-006,  0.00000000000E+000,  0.51261180936E-008,  0.78090468757E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72279937500E+005,  0.58445639831E-001,  0.48603837410E-006,  0.00000000000E+000,  0.51260740697E-008,  0.78089797507E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72280687500E+005,  0.58444641437E-001,  0.48603000905E-006,  0.00000000000E+000,  0.51259858923E-008,  0.78088453031E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72280693359E+005,  0.58444633637E-001,  0.48602994369E-006,  0.00000000000E+000,  0.51259852034E-008,  0.78088442527E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72280705078E+005,  0.58444618036E-001,  0.48602981298E-006,  0.00000000000E+000,  0.51259838256E-008,  0.78088421519E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72280728516E+005,  0.58444586834E-001,  0.48602955156E-006,  0.00000000000E+000,  0.51259810698E-008,  0.78088379500E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72280775391E+005,  0.58444524424E-001,  0.48602902865E-006,  0.00000000000E+000,  0.51259755578E-008,  0.78088295456E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72280869141E+005,  0.58444399581E-001,  0.48602798266E-006,  0.00000000000E+000,  0.51259645318E-008,  0.78088127338E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72281056641E+005,  0.58444149810E-001,  0.48602588995E-006,  0.00000000000E+000,  0.51259424722E-008,  0.78087790988E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72281431641E+005,  0.58443649952E-001,  0.48602170188E-006,  0.00000000000E+000,  0.51258983251E-008,  0.78087117860E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72282181641E+005,  0.58442649140E-001,  0.48601331659E-006,  0.00000000000E+000,  0.51258099343E-008,  0.78085770132E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72282187500E+005,  0.58442641321E-001,  0.48601325108E-006,  0.00000000000E+000,  0.51258092437E-008,  0.78085759602E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72282199219E+005,  0.58442625683E-001,  0.48601312005E-006,  0.00000000000E+000,  0.51258078626E-008,  0.78085738544E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72282222656E+005,  0.58442594406E-001,  0.48601285800E-006,  0.00000000000E+000,  0.51258051002E-008,  0.78085696425E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72282269531E+005,  0.58442531847E-001,  0.48601233385E-006,  0.00000000000E+000,  0.51257995751E-008,  0.78085612181E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72282363281E+005,  0.58442406713E-001,  0.48601128542E-006,  0.00000000000E+000,  0.51257885234E-008,  0.78085443672E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72282550781E+005,  0.58442156383E-001,  0.48600918802E-006,  0.00000000000E+000,  0.51257664144E-008,  0.78085106567E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72282925781E+005,  0.58441655486E-001,  0.48600499127E-006,  0.00000000000E+000,  0.51257221757E-008,  0.78084432044E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72283675781E+005,  0.58440652883E-001,  0.48599659097E-006,  0.00000000000E+000,  0.51256336267E-008,  0.78083081905E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72283681641E+005,  0.58440645050E-001,  0.48599652535E-006,  0.00000000000E+000,  0.51256329349E-008,  0.78083071357E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72283693359E+005,  0.58440629384E-001,  0.48599639409E-006,  0.00000000000E+000,  0.51256315513E-008,  0.78083050261E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72283716797E+005,  0.58440598052E-001,  0.48599613157E-006,  0.00000000000E+000,  0.51256287840E-008,  0.78083008067E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72283763672E+005,  0.58440535383E-001,  0.48599560650E-006,  0.00000000000E+000,  0.51256232492E-008,  0.78082923676E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72283857422E+005,  0.58440410034E-001,  0.48599455626E-006,  0.00000000000E+000,  0.51256121785E-008,  0.78082754877E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72284044922E+005,  0.58440159288E-001,  0.48599245540E-006,  0.00000000000E+000,  0.51255900329E-008,  0.78082417215E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72284419922E+005,  0.58439657623E-001,  0.48598825221E-006,  0.00000000000E+000,  0.51255457263E-008,  0.78081741657E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72285169922E+005,  0.58438653689E-001,  0.48597984076E-006,  0.00000000000E+000,  0.51254570598E-008,  0.78080389727E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72286669922E+005,  0.58436643942E-001,  0.48596300215E-006,  0.00000000000E+000,  0.51252795610E-008,  0.78077683342E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72288169922E+005,  0.58434632714E-001,  0.48594615114E-006,  0.00000000000E+000,  0.51251019315E-008,  0.78074974966E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72288181641E+005,  0.58434617001E-001,  0.48594601949E-006,  0.00000000000E+000,  0.51251005438E-008,  0.78074953807E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72288205078E+005,  0.58434585575E-001,  0.48594575619E-006,  0.00000000000E+000,  0.51250977683E-008,  0.78074911488E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72288251953E+005,  0.58434522722E-001,  0.48594522957E-006,  0.00000000000E+000,  0.51250922171E-008,  0.78074826847E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72288345703E+005,  0.58434397009E-001,  0.48594417629E-006,  0.00000000000E+000,  0.51250811143E-008,  0.78074657560E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72288533203E+005,  0.58434145563E-001,  0.48594206956E-006,  0.00000000000E+000,  0.51250589069E-008,  0.78074318955E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72288908203E+005,  0.58433642589E-001,  0.48593785540E-006,  0.00000000000E+000,  0.51250144847E-008,  0.78073641636E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72289658203E+005,  0.58432636349E-001,  0.48592942466E-006,  0.00000000000E+000,  0.51249256147E-008,  0.78072286606E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72291158203E+005,  0.58430622923E-001,  0.48591255524E-006,  0.00000000000E+000,  0.51247477912E-008,  0.78069575272E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72291169922E+005,  0.58430607193E-001,  0.48591242345E-006,  0.00000000000E+000,  0.51247464019E-008,  0.78069554090E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72291193359E+005,  0.58430575733E-001,  0.48591215986E-006,  0.00000000000E+000,  0.51247436234E-008,  0.78069511725E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72291240234E+005,  0.58430512812E-001,  0.48591163268E-006,  0.00000000000E+000,  0.51247380663E-008,  0.78069426994E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72291333984E+005,  0.58430386966E-001,  0.48591057829E-006,  0.00000000000E+000,  0.51247269517E-008,  0.78069257526E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72291521484E+005,  0.58430135260E-001,  0.48590846938E-006,  0.00000000000E+000,  0.51247047213E-008,  0.78068918572E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72291896484E+005,  0.58429631795E-001,  0.48590425112E-006,  0.00000000000E+000,  0.51246602558E-008,  0.78068240593E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72292646484E+005,  0.58428624672E-001,  0.48589581298E-006,  0.00000000000E+000,  0.51245713079E-008,  0.78066884375E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72294146484E+005,  0.58426609777E-001,  0.48587893127E-006,  0.00000000000E+000,  0.51243933548E-008,  0.78064171068E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72294158203E+005,  0.58426594036E-001,  0.48587879938E-006,  0.00000000000E+000,  0.51243919645E-008,  0.78064149870E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72294181641E+005,  0.58426562553E-001,  0.48587853560E-006,  0.00000000000E+000,  0.51243891840E-008,  0.78064107474E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72294228516E+005,  0.58426499587E-001,  0.48587800804E-006,  0.00000000000E+000,  0.51243836228E-008,  0.78064022682E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72294322266E+005,  0.58426373651E-001,  0.48587695290E-006,  0.00000000000E+000,  0.51243725004E-008,  0.78063853094E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72294509766E+005,  0.58426121770E-001,  0.48587484253E-006,  0.00000000000E+000,  0.51243502546E-008,  0.78063513905E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72294884766E+005,  0.58425617972E-001,  0.48587062147E-006,  0.00000000000E+000,  0.51243057597E-008,  0.78062835477E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72295634766E+005,  0.58424610239E-001,  0.48586217822E-006,  0.00000000000E+000,  0.51242167578E-008,  0.78061478439E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72297134766E+005,  0.58422594304E-001,  0.48584528781E-006,  0.00000000000E+000,  0.51240387129E-008,  0.78058763733E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72297146484E+005,  0.58422578555E-001,  0.48584515586E-006,  0.00000000000E+000,  0.51240373219E-008,  0.78058742524E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72297169922E+005,  0.58422547056E-001,  0.48584489194E-006,  0.00000000000E+000,  0.51240345400E-008,  0.78058700106E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72297216797E+005,  0.58422484057E-001,  0.48584436411E-006,  0.00000000000E+000,  0.51240289760E-008,  0.78058615271E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72297310547E+005,  0.58422358058E-001,  0.48584330843E-006,  0.00000000000E+000,  0.51240178479E-008,  0.78058445597E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72297498047E+005,  0.58422106052E-001,  0.48584119702E-006,  0.00000000000E+000,  0.51239955911E-008,  0.78058106241E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72297873047E+005,  0.58421602014E-001,  0.48583697396E-006,  0.00000000000E+000,  0.51239510750E-008,  0.78057427491E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72298623047E+005,  0.58420593837E-001,  0.48582852700E-006,  0.00000000000E+000,  0.51238620341E-008,  0.78056069856E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72300123047E+005,  0.58418577132E-001,  0.48581163013E-006,  0.00000000000E+000,  0.51236839211E-008,  0.78053354113E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72300134766E+005,  0.58418561376E-001,  0.48581149813E-006,  0.00000000000E+000,  0.51236825296E-008,  0.78053332896E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72300158203E+005,  0.58418529865E-001,  0.48581123411E-006,  0.00000000000E+000,  0.51236797465E-008,  0.78053290462E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72300205078E+005,  0.58418466842E-001,  0.48581070608E-006,  0.00000000000E+000,  0.51236741805E-008,  0.78053205595E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72300298828E+005,  0.58418340796E-001,  0.48580965000E-006,  0.00000000000E+000,  0.51236630482E-008,  0.78053035857E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72300486328E+005,  0.58418088697E-001,  0.48580753781E-006,  0.00000000000E+000,  0.51236407831E-008,  0.78052696375E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72300861328E+005,  0.58417584479E-001,  0.48580331325E-006,  0.00000000000E+000,  0.51235962512E-008,  0.78052017384E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72301611328E+005,  0.58416575967E-001,  0.48579486348E-006,  0.00000000000E+000,  0.51235071807E-008,  0.78050659298E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72303111328E+005,  0.58414558670E-001,  0.48577796167E-006,  0.00000000000E+000,  0.51233290155E-008,  0.78047942760E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72303123047E+005,  0.58414542910E-001,  0.48577782962E-006,  0.00000000000E+000,  0.51233276236E-008,  0.78047921537E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72303146484E+005,  0.58414511389E-001,  0.48577756553E-006,  0.00000000000E+000,  0.51233248397E-008,  0.78047879091E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72303193359E+005,  0.58414448348E-001,  0.48577703734E-006,  0.00000000000E+000,  0.51233192720E-008,  0.78047794199E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72303287109E+005,  0.58414322265E-001,  0.48577598096E-006,  0.00000000000E+000,  0.51233081365E-008,  0.78047624413E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72303474609E+005,  0.58414070095E-001,  0.48577386817E-006,  0.00000000000E+000,  0.51232858652E-008,  0.78047284835E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72303849609E+005,  0.58413565739E-001,  0.48576964245E-006,  0.00000000000E+000,  0.51232413210E-008,  0.78046605657E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72304599609E+005,  0.58412556965E-001,  0.48576119050E-006,  0.00000000000E+000,  0.51231522274E-008,  0.78045247221E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72306099609E+005,  0.58410539203E-001,  0.48574428479E-006,  0.00000000000E+000,  0.51229740212E-008,  0.78042530057E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72309099609E+005,  0.58406502971E-001,  0.48571046746E-006,  0.00000000000E+000,  0.51226175463E-008,  0.78037094781E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72312099609E+005,  0.58402466154E-001,  0.48567664524E-006,  0.00000000000E+000,  0.51222610199E-008,  0.78031658720E-011,  0.00000000000E+000,  0.00000000000E+000
  0.72312105469E+005,  0.58402458270E-001,  0.48567657918E-006,  0.00000000000E+000,  0.51222603236E-008,  0.78031648103E-011,  0.00000000000E+000,  0.00000000000E+000
