"           TIME(S)","              HEAT","            FLOW_G","            FLOW_L","      FLOW_G_WATER","        FLOW_G_AIR","      FLOW_L_WATER","        FLOW_L_AIR"
  0.72271429688E+005,  0.47363195717E+001,  0.39515813167E-004,  0.00000000000E+000,  0.41651376182E-006,  0.63306900846E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72271476562E+005,  0.47363145039E+001,  0.39515770690E-004,  0.00000000000E+000,  0.41651331434E-006,  0.63306832766E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72271570312E+005,  0.47363043479E+001,  0.39515685567E-004,  0.00000000000E+000,  0.41651241759E-006,  0.63306696334E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72271757812E+005,  0.47362840045E+001,  0.39515515056E-004,  0.00000000000E+000,  0.41651062132E-006,  0.63306423047E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72271763672E+005,  0.47362833688E+001,  0.39515509727E-004,  0.00000000000E+000,  0.41651056518E-006,  0.63306414506E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72271775391E+005,  0.47362820972E+001,  0.39515499069E-004,  0.00000000000E+000,  0.41651045290E-006,  0.63306397423E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72271798828E+005,  0.47362795536E+001,  0.39515477749E-004,  0.00000000000E+000,  0.41651022831E-006,  0.63306363254E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72271845703E+005,  0.47362744659E+001,  0.39515435106E-004,  0.00000000000E+000,  0.41650977908E-006,  0.63306294907E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72271939453E+005,  0.47362642934E+001,  0.39515349844E-004,  0.00000000000E+000,  0.41650888088E-006,  0.63306158254E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72272126953E+005,  0.47362439857E+001,  0.39515179632E-004,  0.00000000000E+000,  0.41650708775E-006,  0.63305885445E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72272132812E+005,  0.47362433511E+001,  0.39515174313E-004,  0.00000000000E+000,  0.41650703172E-006,  0.63305876920E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72272144531E+005,  0.47362420821E+001,  0.39515163676E-004,  0.00000000000E+000,  0.41650691967E-006,  0.63305859873E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72272167969E+005,  0.47362395448E+001,  0.39515142409E-004,  0.00000000000E+000,  0.41650669562E-006,  0.63305825787E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72272214844E+005,  0.47362344730E+001,  0.39515099900E-004,  0.00000000000E+000,  0.41650624780E-006,  0.63305757654E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72272308594E+005,  0.47362243427E+001,  0.39515014991E-004,  0.00000000000E+000,  0.41650535332E-006,  0.63305621566E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72272496094E+005,  0.47362041382E+001,  0.39514845643E-004,  0.00000000000E+000,  0.41650356930E-006,  0.63305350144E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72272871094E+005,  0.47361639202E+001,  0.39514508546E-004,  0.00000000000E+000,  0.41650001811E-006,  0.63304809862E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273246094E+005,  0.47361238421E+001,  0.39514172622E-004,  0.00000000000E+000,  0.41649647928E-006,  0.63304271460E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273257812E+005,  0.47361225898E+001,  0.39514162125E-004,  0.00000000000E+000,  0.41649636871E-006,  0.63304254637E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273281250E+005,  0.47361200857E+001,  0.39514141137E-004,  0.00000000000E+000,  0.41649614760E-006,  0.63304220997E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273328125E+005,  0.47361150796E+001,  0.39514099177E-004,  0.00000000000E+000,  0.41649570556E-006,  0.63304153745E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273421875E+005,  0.47361050745E+001,  0.39514015316E-004,  0.00000000000E+000,  0.41649482213E-006,  0.63304019338E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273609375E+005,  0.47360850865E+001,  0.39513847782E-004,  0.00000000000E+000,  0.41649305721E-006,  0.63303750822E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273984375E+005,  0.47360451570E+001,  0.39513513102E-004,  0.00000000000E+000,  0.41648953149E-006,  0.63303214414E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72273996094E+005,  0.47360439092E+001,  0.39513502643E-004,  0.00000000000E+000,  0.41648942132E-006,  0.63303197652E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274019531E+005,  0.47360414139E+001,  0.39513481728E-004,  0.00000000000E+000,  0.41648920098E-006,  0.63303164130E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274066406E+005,  0.47360364238E+001,  0.39513439902E-004,  0.00000000000E+000,  0.41648876036E-006,  0.63303097094E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274160156E+005,  0.47360264454E+001,  0.39513356266E-004,  0.00000000000E+000,  0.41648787929E-006,  0.63302963045E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274347656E+005,  0.47360064915E+001,  0.39513189017E-004,  0.00000000000E+000,  0.41648611739E-006,  0.63302694987E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274722656E+005,  0.47359665720E+001,  0.39512854421E-004,  0.00000000000E+000,  0.41648259254E-006,  0.63302158713E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274734375E+005,  0.47359653245E+001,  0.39512843964E-004,  0.00000000000E+000,  0.41648248239E-006,  0.63302141954E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274757812E+005,  0.47359628295E+001,  0.39512823052E-004,  0.00000000000E+000,  0.41648226208E-006,  0.63302108436E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274804688E+005,  0.47359578391E+001,  0.39512781224E-004,  0.00000000000E+000,  0.41648182144E-006,  0.63302041397E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274898438E+005,  0.47359478570E+001,  0.39512697556E-004,  0.00000000000E+000,  0.41648094004E-006,  0.63301907299E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275085938E+005,  0.47359278855E+001,  0.39512530159E-004,  0.00000000000E+000,  0.41647917658E-006,  0.63301639003E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275460938E+005,  0.47358879015E+001,  0.39512195023E-004,  0.00000000000E+000,  0.41647564605E-006,  0.63301101865E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275472656E+005,  0.47358866520E+001,  0.39512184550E-004,  0.00000000000E+000,  0.41647553572E-006,  0.63301085079E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275496094E+005,  0.47358841528E+001,  0.39512163602E-004,  0.00000000000E+000,  0.41647531504E-006,  0.63301051504E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275542969E+005,  0.47358791536E+001,  0.39512121700E-004,  0.00000000000E+000,  0.41647487362E-006,  0.63300984346E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275636719E+005,  0.47358691525E+001,  0.39512037874E-004,  0.00000000000E+000,  0.41647399054E-006,  0.63300849993E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275824219E+005,  0.47358491382E+001,  0.39511870118E-004,  0.00000000000E+000,  0.41647222330E-006,  0.63300581123E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72276199219E+005,  0.47358090571E+001,  0.39511534169E-004,  0.00000000000E+000,  0.41646868421E-006,  0.63300042682E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72276949219E+005,  0.47357286833E+001,  0.39510860498E-004,  0.00000000000E+000,  0.41646158733E-006,  0.63298962955E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277699219E+005,  0.47356481089E+001,  0.39510185146E-004,  0.00000000000E+000,  0.41645447276E-006,  0.63297880536E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277705078E+005,  0.47356474794E+001,  0.39510179870E-004,  0.00000000000E+000,  0.41645441717E-006,  0.63297872079E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277716797E+005,  0.47356462204E+001,  0.39510169317E-004,  0.00000000000E+000,  0.41645430600E-006,  0.63297855166E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277740234E+005,  0.47356437021E+001,  0.39510148209E-004,  0.00000000000E+000,  0.41645408364E-006,  0.63297821335E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277787109E+005,  0.47356386647E+001,  0.39510105988E-004,  0.00000000000E+000,  0.41645363885E-006,  0.63297753665E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277880859E+005,  0.47356285869E+001,  0.39510021518E-004,  0.00000000000E+000,  0.41645274900E-006,  0.63297618282E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72278068359E+005,  0.47356084192E+001,  0.39509852479E-004,  0.00000000000E+000,  0.41645096823E-006,  0.63297347353E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72278443359E+005,  0.47355680379E+001,  0.39509514015E-004,  0.00000000000E+000,  0.41644740264E-006,  0.63296804881E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279193359E+005,  0.47354871126E+001,  0.39508835725E-004,  0.00000000000E+000,  0.41644025710E-006,  0.63295717752E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279199219E+005,  0.47354864804E+001,  0.39508830425E-004,  0.00000000000E+000,  0.41644020128E-006,  0.63295709259E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279210938E+005,  0.47354852159E+001,  0.39508819827E-004,  0.00000000000E+000,  0.41644008962E-006,  0.63295692271E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279234375E+005,  0.47354826867E+001,  0.39508798628E-004,  0.00000000000E+000,  0.41643986630E-006,  0.63295658295E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279281250E+005,  0.47354776277E+001,  0.39508756225E-004,  0.00000000000E+000,  0.41643941960E-006,  0.63295590334E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279375000E+005,  0.47354675072E+001,  0.39508671398E-004,  0.00000000000E+000,  0.41643852598E-006,  0.63295454378E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279562500E+005,  0.47354472568E+001,  0.39508501665E-004,  0.00000000000E+000,  0.41643673791E-006,  0.63295182339E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279937500E+005,  0.47354067204E+001,  0.39508161903E-004,  0.00000000000E+000,  0.41643315863E-006,  0.63294637785E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280687500E+005,  0.47353255251E+001,  0.39507481351E-004,  0.00000000000E+000,  0.41642598927E-006,  0.63293547031E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280693359E+005,  0.47353248908E+001,  0.39507476034E-004,  0.00000000000E+000,  0.41642593326E-006,  0.63293538509E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280705078E+005,  0.47353236220E+001,  0.39507465400E-004,  0.00000000000E+000,  0.41642582123E-006,  0.63293521465E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280728516E+005,  0.47353210845E+001,  0.39507444131E-004,  0.00000000000E+000,  0.41642559717E-006,  0.63293487377E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280775391E+005,  0.47353160089E+001,  0.39507401589E-004,  0.00000000000E+000,  0.41642514901E-006,  0.63293419193E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280869141E+005,  0.47353058558E+001,  0.39507316490E-004,  0.00000000000E+000,  0.41642425252E-006,  0.63293282800E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72281056641E+005,  0.47352855427E+001,  0.39507146232E-004,  0.00000000000E+000,  0.41642245891E-006,  0.63293009919E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72281431641E+005,  0.47352448901E+001,  0.39506805496E-004,  0.00000000000E+000,  0.41641886938E-006,  0.63292463805E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282181641E+005,  0.47351634948E+001,  0.39506123268E-004,  0.00000000000E+000,  0.41641168236E-006,  0.63291370366E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282187500E+005,  0.47351628589E+001,  0.39506117938E-004,  0.00000000000E+000,  0.41641162621E-006,  0.63291361823E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282199219E+005,  0.47351615870E+001,  0.39506107278E-004,  0.00000000000E+000,  0.41641151391E-006,  0.63291344738E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282222656E+005,  0.47351590433E+001,  0.39506085957E-004,  0.00000000000E+000,  0.41641128930E-006,  0.63291310566E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282269531E+005,  0.47351539554E+001,  0.39506043313E-004,  0.00000000000E+000,  0.41641084006E-006,  0.63291242217E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282363281E+005,  0.47351437783E+001,  0.39505958012E-004,  0.00000000000E+000,  0.41640994144E-006,  0.63291105501E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282550781E+005,  0.47351234189E+001,  0.39505787367E-004,  0.00000000000E+000,  0.41640814376E-006,  0.63290832000E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282925781E+005,  0.47350826809E+001,  0.39505445915E-004,  0.00000000000E+000,  0.41640454669E-006,  0.63290284739E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283675781E+005,  0.47350011386E+001,  0.39504762457E-004,  0.00000000000E+000,  0.41639734670E-006,  0.63289189327E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283681641E+005,  0.47350005016E+001,  0.39504757117E-004,  0.00000000000E+000,  0.41639729045E-006,  0.63289180769E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283693359E+005,  0.47349992274E+001,  0.39504746438E-004,  0.00000000000E+000,  0.41639717795E-006,  0.63289163653E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283716797E+005,  0.47349966791E+001,  0.39504725079E-004,  0.00000000000E+000,  0.41639695294E-006,  0.63289129420E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283763672E+005,  0.47349915823E+001,  0.39504682359E-004,  0.00000000000E+000,  0.41639650290E-006,  0.63289060950E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283857422E+005,  0.47349813875E+001,  0.39504596910E-004,  0.00000000000E+000,  0.41639560272E-006,  0.63288923997E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72284044922E+005,  0.47349609942E+001,  0.39504425981E-004,  0.00000000000E+000,  0.41639380204E-006,  0.63288650041E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72284419922E+005,  0.47349201933E+001,  0.39504084003E-004,  0.00000000000E+000,  0.41639019943E-006,  0.63288101936E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72285169922E+005,  0.47348385423E+001,  0.39503399634E-004,  0.00000000000E+000,  0.41638298984E-006,  0.63287005065E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72286669922E+005,  0.47346750875E+001,  0.39502029616E-004,  0.00000000000E+000,  0.41636855719E-006,  0.63284809271E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288169922E+005,  0.47345115123E+001,  0.39500658591E-004,  0.00000000000E+000,  0.41635411393E-006,  0.63282611862E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288181641E+005,  0.47345102344E+001,  0.39500647880E-004,  0.00000000000E+000,  0.41635400109E-006,  0.63282594695E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288205078E+005,  0.47345076784E+001,  0.39500626457E-004,  0.00000000000E+000,  0.41635377541E-006,  0.63282560360E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288251953E+005,  0.47345025665E+001,  0.39500583611E-004,  0.00000000000E+000,  0.41635332404E-006,  0.63282491688E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288345703E+005,  0.47344923422E+001,  0.39500497915E-004,  0.00000000000E+000,  0.41635242126E-006,  0.63282354338E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288533203E+005,  0.47344718919E+001,  0.39500326508E-004,  0.00000000000E+000,  0.41635061554E-006,  0.63282079616E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288908203E+005,  0.47344309844E+001,  0.39499983637E-004,  0.00000000000E+000,  0.41634700352E-006,  0.63281530081E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72289658203E+005,  0.47343491461E+001,  0.39499297699E-004,  0.00000000000E+000,  0.41633977741E-006,  0.63280430694E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291158203E+005,  0.47341853924E+001,  0.39497925179E-004,  0.00000000000E+000,  0.41632531839E-006,  0.63278230890E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291169922E+005,  0.47341841131E+001,  0.39497914456E-004,  0.00000000000E+000,  0.41632520542E-006,  0.63278213704E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291193359E+005,  0.47341815544E+001,  0.39497893010E-004,  0.00000000000E+000,  0.41632497950E-006,  0.63278179331E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291240234E+005,  0.47341764369E+001,  0.39497850118E-004,  0.00000000000E+000,  0.41632452764E-006,  0.63278110586E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291333984E+005,  0.47341662018E+001,  0.39497764330E-004,  0.00000000000E+000,  0.41632362391E-006,  0.63277973090E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291521484E+005,  0.47341457303E+001,  0.39497592747E-004,  0.00000000000E+000,  0.41632181633E-006,  0.63277698085E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291896484E+005,  0.47341047831E+001,  0.39497249543E-004,  0.00000000000E+000,  0.41631820080E-006,  0.63277148015E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72292646484E+005,  0.47340228730E+001,  0.39496563004E-004,  0.00000000000E+000,  0.41631096835E-006,  0.63276047666E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294146484E+005,  0.47338590002E+001,  0.39495189486E-004,  0.00000000000E+000,  0.41629649882E-006,  0.63273846263E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294158203E+005,  0.47338577200E+001,  0.39495178755E-004,  0.00000000000E+000,  0.41629638577E-006,  0.63273829064E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294181641E+005,  0.47338551594E+001,  0.39495157294E-004,  0.00000000000E+000,  0.41629615969E-006,  0.63273794667E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294228516E+005,  0.47338500383E+001,  0.39495114371E-004,  0.00000000000E+000,  0.41629570751E-006,  0.63273725872E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294322266E+005,  0.47338397959E+001,  0.39495028523E-004,  0.00000000000E+000,  0.41629480313E-006,  0.63273588279E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294509766E+005,  0.47338193103E+001,  0.39494856820E-004,  0.00000000000E+000,  0.41629299430E-006,  0.63273313083E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294884766E+005,  0.47337783360E+001,  0.39494513390E-004,  0.00000000000E+000,  0.41628937638E-006,  0.63272762650E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72295634766E+005,  0.47336963764E+001,  0.39493826436E-004,  0.00000000000E+000,  0.41628213956E-006,  0.63271661637E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297134766E+005,  0.47335324191E+001,  0.39492452211E-004,  0.00000000000E+000,  0.41626766258E-006,  0.63269459100E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297146484E+005,  0.47335311382E+001,  0.39492441475E-004,  0.00000000000E+000,  0.41626754947E-006,  0.63269441892E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297169922E+005,  0.47335285764E+001,  0.39492420002E-004,  0.00000000000E+000,  0.41626732327E-006,  0.63269407478E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297216797E+005,  0.47335234527E+001,  0.39492377057E-004,  0.00000000000E+000,  0.41626687086E-006,  0.63269338647E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297310547E+005,  0.47335132051E+001,  0.39492291166E-004,  0.00000000000E+000,  0.41626596602E-006,  0.63269200985E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297498047E+005,  0.47334927093E+001,  0.39492119379E-004,  0.00000000000E+000,  0.41626415630E-006,  0.63268925653E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297873047E+005,  0.47334517156E+001,  0.39491775785E-004,  0.00000000000E+000,  0.41626053666E-006,  0.63268374959E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72298623047E+005,  0.47333697199E+001,  0.39491088530E-004,  0.00000000000E+000,  0.41625329667E-006,  0.63267273462E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300123047E+005,  0.47332057001E+001,  0.39489713780E-004,  0.00000000000E+000,  0.41623881416E-006,  0.63265070085E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300134766E+005,  0.47332044187E+001,  0.39489703040E-004,  0.00000000000E+000,  0.41623870101E-006,  0.63265052871E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300158203E+005,  0.47332018559E+001,  0.39489681559E-004,  0.00000000000E+000,  0.41623847472E-006,  0.63265018443E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300205078E+005,  0.47331967302E+001,  0.39489638598E-004,  0.00000000000E+000,  0.41623802214E-006,  0.63264949587E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300298828E+005,  0.47331864788E+001,  0.39489552675E-004,  0.00000000000E+000,  0.41623711696E-006,  0.63264811873E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300486328E+005,  0.47331659755E+001,  0.39489380824E-004,  0.00000000000E+000,  0.41623530658E-006,  0.63264536440E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300861328E+005,  0.47331249671E+001,  0.39489037108E-004,  0.00000000000E+000,  0.41623168565E-006,  0.63263985550E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72301611328E+005,  0.47330429443E+001,  0.39488349625E-004,  0.00000000000E+000,  0.41622444325E-006,  0.63262883688E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303111328E+005,  0.47328788764E+001,  0.39486974473E-004,  0.00000000000E+000,  0.41620995650E-006,  0.63260679666E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303123047E+005,  0.47328775946E+001,  0.39486963730E-004,  0.00000000000E+000,  0.41620984332E-006,  0.63260662447E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303146484E+005,  0.47328750311E+001,  0.39486942243E-004,  0.00000000000E+000,  0.41620961697E-006,  0.63260628009E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303193359E+005,  0.47328699039E+001,  0.39486899269E-004,  0.00000000000E+000,  0.41620916425E-006,  0.63260559133E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303287109E+005,  0.47328596495E+001,  0.39486813321E-004,  0.00000000000E+000,  0.41620825882E-006,  0.63260421379E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303474609E+005,  0.47328391404E+001,  0.39486641421E-004,  0.00000000000E+000,  0.41620644792E-006,  0.63260145868E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303849609E+005,  0.47327981208E+001,  0.39486297611E-004,  0.00000000000E+000,  0.41620282600E-006,  0.63259594827E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72304599609E+005,  0.47327160768E+001,  0.39485609951E-004,  0.00000000000E+000,  0.41619558173E-006,  0.63258492680E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72306099609E+005,  0.47325519711E+001,  0.39484234482E-004,  0.00000000000E+000,  0.41618109164E-006,  0.63256288151E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72309099609E+005,  0.47322237025E+001,  0.39481483065E-004,  0.00000000000E+000,  0.41615210640E-006,  0.63251878323E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72312099609E+005,  0.47318953863E+001,  0.39478731250E-004,  0.00000000000E+000,  0.41612311697E-006,  0.63247467857E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72312105469E+005,  0.47318947451E+001,  0.39478725875E-004,  0.00000000000E+000,  0.41612306035E-006,  0.63247459243E-009,  0.00000000000E+000,  0.00000000000E+000
