"           TIME(S)","              HEAT","            FLOW_G","            FLOW_L","      FLOW_G_WATER","        FLOW_G_AIR","      FLOW_L_WATER","        FLOW_L_AIR"
  0.72274019531E+005,  0.96645547309E+000,  0.80448496770E-005,  0.00000000000E+000,  0.84831374488E-007,  0.12888281687E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274066406E+005,  0.96645445497E+000,  0.80448411394E-005,  0.00000000000E+000,  0.84831284520E-007,  0.12888268003E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274160156E+005,  0.96645241947E+000,  0.80448240704E-005,  0.00000000000E+000,  0.84831104650E-007,  0.12888240646E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274347656E+005,  0.96644835040E+000,  0.80447899484E-005,  0.00000000000E+000,  0.84830745078E-007,  0.12888185958E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274722656E+005,  0.96644021402E+000,  0.80447217193E-005,  0.00000000000E+000,  0.84830026092E-007,  0.12888076604E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274734375E+005,  0.96643995976E+000,  0.80447195871E-005,  0.00000000000E+000,  0.84830003624E-007,  0.12888073187E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274757812E+005,  0.96643945124E+000,  0.80447153229E-005,  0.00000000000E+000,  0.84829958688E-007,  0.12888066353E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274804688E+005,  0.96643843422E+000,  0.80447067945E-005,  0.00000000000E+000,  0.84829868817E-007,  0.12888052684E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72274898438E+005,  0.96643640013E+000,  0.80446897373E-005,  0.00000000000E+000,  0.84829689071E-007,  0.12888025345E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275085938E+005,  0.96643233126E+000,  0.80446556170E-005,  0.00000000000E+000,  0.84829329518E-007,  0.12887970660E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275460938E+005,  0.96642418785E+000,  0.80445873290E-005,  0.00000000000E+000,  0.84828609912E-007,  0.12887861212E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275472656E+005,  0.96642393336E+000,  0.80445851950E-005,  0.00000000000E+000,  0.84828587424E-007,  0.12887857792E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275496094E+005,  0.96642342437E+000,  0.80445809267E-005,  0.00000000000E+000,  0.84828542445E-007,  0.12887850951E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275542969E+005,  0.96642240627E+000,  0.80445723893E-005,  0.00000000000E+000,  0.84828452480E-007,  0.12887837267E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275636719E+005,  0.96642036966E+000,  0.80445553110E-005,  0.00000000000E+000,  0.84828272511E-007,  0.12887809895E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72275824219E+005,  0.96641629449E+000,  0.80445211379E-005,  0.00000000000E+000,  0.84827912401E-007,  0.12887755125E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72276199219E+005,  0.96640813517E+000,  0.80444527168E-005,  0.00000000000E+000,  0.84827191391E-007,  0.12887645464E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72276949219E+005,  0.96639177792E+000,  0.80443155510E-005,  0.00000000000E+000,  0.84825745961E-007,  0.12887425623E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277699219E+005,  0.96637538283E+000,  0.80441780685E-005,  0.00000000000E+000,  0.84824297192E-007,  0.12887205274E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277705078E+005,  0.96637525474E+000,  0.80441769944E-005,  0.00000000000E+000,  0.84824285873E-007,  0.12887203553E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277716797E+005,  0.96637499856E+000,  0.80441748461E-005,  0.00000000000E+000,  0.84824263235E-007,  0.12887200110E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277740234E+005,  0.96637448615E+000,  0.80441705492E-005,  0.00000000000E+000,  0.84824217955E-007,  0.12887193223E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277787109E+005,  0.96637346118E+000,  0.80441619543E-005,  0.00000000000E+000,  0.84824127383E-007,  0.12887179448E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72277880859E+005,  0.96637141065E+000,  0.80441447594E-005,  0.00000000000E+000,  0.84823946186E-007,  0.12887151889E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72278068359E+005,  0.96636730729E+000,  0.80441103503E-005,  0.00000000000E+000,  0.84823583589E-007,  0.12887096740E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72278443359E+005,  0.96635909171E+000,  0.80440414580E-005,  0.00000000000E+000,  0.84822857612E-007,  0.12886986324E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279193359E+005,  0.96634262870E+000,  0.80439034066E-005,  0.00000000000E+000,  0.84821402847E-007,  0.12886765063E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279199219E+005,  0.96634250008E+000,  0.80439023281E-005,  0.00000000000E+000,  0.84821391481E-007,  0.12886763335E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279210938E+005,  0.96634224284E+000,  0.80439001709E-005,  0.00000000000E+000,  0.84821368750E-007,  0.12886759878E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279234375E+005,  0.96634172831E+000,  0.80438958564E-005,  0.00000000000E+000,  0.84821323284E-007,  0.12886752962E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279281250E+005,  0.96634069914E+000,  0.80438872262E-005,  0.00000000000E+000,  0.84821232340E-007,  0.12886739131E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279375000E+005,  0.96633864032E+000,  0.80438699619E-005,  0.00000000000E+000,  0.84821050411E-007,  0.12886711460E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279562500E+005,  0.96633452081E+000,  0.80438354176E-005,  0.00000000000E+000,  0.84820686388E-007,  0.12886656095E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72279937500E+005,  0.96632627476E+000,  0.80437662701E-005,  0.00000000000E+000,  0.84819957722E-007,  0.12886545270E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280687500E+005,  0.96630975823E+000,  0.80436277706E-005,  0.00000000000E+000,  0.84818498234E-007,  0.12886323291E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280693359E+005,  0.96630962920E+000,  0.80436266886E-005,  0.00000000000E+000,  0.84818486831E-007,  0.12886321557E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280705078E+005,  0.96630937112E+000,  0.80436245244E-005,  0.00000000000E+000,  0.84818464026E-007,  0.12886318088E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280728516E+005,  0.96630885493E+000,  0.80436201960E-005,  0.00000000000E+000,  0.84818418413E-007,  0.12886311151E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280775391E+005,  0.96630782247E+000,  0.80436115383E-005,  0.00000000000E+000,  0.84818327180E-007,  0.12886297275E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72280869141E+005,  0.96630575719E+000,  0.80435942198E-005,  0.00000000000E+000,  0.84818144680E-007,  0.12886269518E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72281056641E+005,  0.96630162520E+000,  0.80435595710E-005,  0.00000000000E+000,  0.84817779555E-007,  0.12886213985E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72281431641E+005,  0.96629335594E+000,  0.80434902292E-005,  0.00000000000E+000,  0.84817048841E-007,  0.12886102848E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282181641E+005,  0.96627679928E+000,  0.80433513936E-005,  0.00000000000E+000,  0.84815585810E-007,  0.12885880331E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282187500E+005,  0.96627666993E+000,  0.80433503090E-005,  0.00000000000E+000,  0.84815574380E-007,  0.12885878593E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282199219E+005,  0.96627641123E+000,  0.80433481396E-005,  0.00000000000E+000,  0.84815551520E-007,  0.12885875116E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282222656E+005,  0.96627589380E+000,  0.80433438007E-005,  0.00000000000E+000,  0.84815505797E-007,  0.12885868162E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282269531E+005,  0.96627485888E+000,  0.80433351224E-005,  0.00000000000E+000,  0.84815414346E-007,  0.12885854253E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282363281E+005,  0.96627278876E+000,  0.80433177635E-005,  0.00000000000E+000,  0.84815231420E-007,  0.12885826431E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282550781E+005,  0.96626864747E+000,  0.80432830368E-005,  0.00000000000E+000,  0.84814865475E-007,  0.12885770773E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72282925781E+005,  0.96626036100E+000,  0.80432135509E-005,  0.00000000000E+000,  0.84814133241E-007,  0.12885659406E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283675781E+005,  0.96624377465E+000,  0.80430744666E-005,  0.00000000000E+000,  0.84812667589E-007,  0.12885436490E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283681641E+005,  0.96624364506E+000,  0.80430733800E-005,  0.00000000000E+000,  0.84812656139E-007,  0.12885434749E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283693359E+005,  0.96624338590E+000,  0.80430712068E-005,  0.00000000000E+000,  0.84812633237E-007,  0.12885431265E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283716797E+005,  0.96624286755E+000,  0.80430668602E-005,  0.00000000000E+000,  0.84812587434E-007,  0.12885424299E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283763672E+005,  0.96624183081E+000,  0.80430581667E-005,  0.00000000000E+000,  0.84812495822E-007,  0.12885410365E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72283857422E+005,  0.96623975712E+000,  0.80430407778E-005,  0.00000000000E+000,  0.84812312581E-007,  0.12885382496E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72284044922E+005,  0.96623560896E+000,  0.80430059936E-005,  0.00000000000E+000,  0.84811946029E-007,  0.12885326746E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72284419922E+005,  0.96622730976E+000,  0.80429364011E-005,  0.00000000000E+000,  0.84811212671E-007,  0.12885215207E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72285169922E+005,  0.96621070134E+000,  0.80427971322E-005,  0.00000000000E+000,  0.84809745073E-007,  0.12884991996E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72286669922E+005,  0.96617745343E+000,  0.80425183340E-005,  0.00000000000E+000,  0.84806807131E-007,  0.12884545155E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288169922E+005,  0.96614418101E+000,  0.80422393307E-005,  0.00000000000E+000,  0.84803867027E-007,  0.12884097986E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288181641E+005,  0.96614392107E+000,  0.80422371510E-005,  0.00000000000E+000,  0.84803844057E-007,  0.12884094493E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288205078E+005,  0.96614340117E+000,  0.80422327915E-005,  0.00000000000E+000,  0.84803798118E-007,  0.12884087506E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288251953E+005,  0.96614236137E+000,  0.80422240723E-005,  0.00000000000E+000,  0.84803706236E-007,  0.12884073531E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288345703E+005,  0.96614028167E+000,  0.80422066331E-005,  0.00000000000E+000,  0.84803522464E-007,  0.12884045581E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288533203E+005,  0.96613612191E+000,  0.80421717518E-005,  0.00000000000E+000,  0.84803154888E-007,  0.12883989675E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72288908203E+005,  0.96612780103E+000,  0.80421019777E-005,  0.00000000000E+000,  0.84802419617E-007,  0.12883877846E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72289658203E+005,  0.96611115447E+000,  0.80419623894E-005,  0.00000000000E+000,  0.84800948652E-007,  0.12883654122E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291158203E+005,  0.96607784567E+000,  0.80416830815E-005,  0.00000000000E+000,  0.84798005337E-007,  0.12883206465E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291169922E+005,  0.96607758544E+000,  0.80416808994E-005,  0.00000000000E+000,  0.84797982342E-007,  0.12883202968E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291193359E+005,  0.96607706499E+000,  0.80416765352E-005,  0.00000000000E+000,  0.84797936352E-007,  0.12883195973E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291240234E+005,  0.96607602406E+000,  0.80416678066E-005,  0.00000000000E+000,  0.84797844371E-007,  0.12883181983E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291333984E+005,  0.96607394215E+000,  0.80416503489E-005,  0.00000000000E+000,  0.84797660404E-007,  0.12883154003E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291521484E+005,  0.96606977809E+000,  0.80416154316E-005,  0.00000000000E+000,  0.84797292449E-007,  0.12883098040E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72291896484E+005,  0.96606144909E+000,  0.80415455896E-005,  0.00000000000E+000,  0.84796556462E-007,  0.12882986101E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72292646484E+005,  0.96604478791E+000,  0.80414058789E-005,  0.00000000000E+000,  0.84795084206E-007,  0.12882762182E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294146484E+005,  0.96601145482E+000,  0.80411263677E-005,  0.00000000000E+000,  0.84792138748E-007,  0.12882314199E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294158203E+005,  0.96601119440E+000,  0.80411241840E-005,  0.00000000000E+000,  0.84792115736E-007,  0.12882310699E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294181641E+005,  0.96601067357E+000,  0.80411198166E-005,  0.00000000000E+000,  0.84792069713E-007,  0.12882303699E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294228516E+005,  0.96600963189E+000,  0.80411110818E-005,  0.00000000000E+000,  0.84791977666E-007,  0.12882289699E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294322266E+005,  0.96600754850E+000,  0.80410936117E-005,  0.00000000000E+000,  0.84791793568E-007,  0.12882261699E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294509766E+005,  0.96600338155E+000,  0.80410586702E-005,  0.00000000000E+000,  0.84791425358E-007,  0.12882205697E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72294884766E+005,  0.96599504704E+000,  0.80409887820E-005,  0.00000000000E+000,  0.84790688884E-007,  0.12882093685E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72295634766E+005,  0.96597837575E+000,  0.80408489867E-005,  0.00000000000E+000,  0.84789215737E-007,  0.12881869630E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297134766E+005,  0.96594502545E+000,  0.80405693315E-005,  0.00000000000E+000,  0.84786268760E-007,  0.12881421416E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297146484E+005,  0.96594476490E+000,  0.80405671467E-005,  0.00000000000E+000,  0.84786245737E-007,  0.12881417914E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297169922E+005,  0.96594424380E+000,  0.80405627770E-005,  0.00000000000E+000,  0.84786199690E-007,  0.12881410911E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297216797E+005,  0.96594320159E+000,  0.80405540377E-005,  0.00000000000E+000,  0.84786107596E-007,  0.12881396904E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297310547E+005,  0.96594111714E+000,  0.80405365588E-005,  0.00000000000E+000,  0.84785923405E-007,  0.12881368890E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297498047E+005,  0.96593694813E+000,  0.80405016000E-005,  0.00000000000E+000,  0.84785555013E-007,  0.12881312860E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72297873047E+005,  0.96592860964E+000,  0.80404316786E-005,  0.00000000000E+000,  0.84784818188E-007,  0.12881200795E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72298623047E+005,  0.96591193102E+000,  0.80402918219E-005,  0.00000000000E+000,  0.84783344393E-007,  0.12880976641E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300123047E+005,  0.96587856795E+000,  0.80400120599E-005,  0.00000000000E+000,  0.84780396290E-007,  0.12880528256E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300134766E+005,  0.96587830730E+000,  0.80400098742E-005,  0.00000000000E+000,  0.84780373258E-007,  0.12880524753E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300158203E+005,  0.96587778600E+000,  0.80400055029E-005,  0.00000000000E+000,  0.84780327194E-007,  0.12880517747E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300205078E+005,  0.96587674340E+000,  0.80399967603E-005,  0.00000000000E+000,  0.84780235065E-007,  0.12880503735E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300298828E+005,  0.96587465816E+000,  0.80399792748E-005,  0.00000000000E+000,  0.84780050804E-007,  0.12880475710E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300486328E+005,  0.96587048761E+000,  0.80399443031E-005,  0.00000000000E+000,  0.84779682276E-007,  0.12880419660E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72300861328E+005,  0.96586214615E+000,  0.80398743569E-005,  0.00000000000E+000,  0.84778945190E-007,  0.12880307554E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72301611328E+005,  0.96584546198E+000,  0.80397344538E-005,  0.00000000000E+000,  0.84777470905E-007,  0.12880083327E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303111328E+005,  0.96581208912E+000,  0.80394546098E-005,  0.00000000000E+000,  0.84774521938E-007,  0.12879634810E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303123047E+005,  0.96581182839E+000,  0.80394524235E-005,  0.00000000000E+000,  0.84774498899E-007,  0.12879631306E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303146484E+005,  0.96581130694E+000,  0.80394480509E-005,  0.00000000000E+000,  0.84774452821E-007,  0.12879624298E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303193359E+005,  0.96581026403E+000,  0.80394393057E-005,  0.00000000000E+000,  0.84774360666E-007,  0.12879610282E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303287109E+005,  0.96580817819E+000,  0.80394218152E-005,  0.00000000000E+000,  0.84774176352E-007,  0.12879582249E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303474609E+005,  0.96580400645E+000,  0.80393868336E-005,  0.00000000000E+000,  0.84773807720E-007,  0.12879526183E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72303849609E+005,  0.96579566270E+000,  0.80393168682E-005,  0.00000000000E+000,  0.84773070431E-007,  0.12879414047E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72304599609E+005,  0.96577897421E+000,  0.80391769289E-005,  0.00000000000E+000,  0.84771595765E-007,  0.12879189761E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72306099609E+005,  0.96574559364E+000,  0.80388970205E-005,  0.00000000000E+000,  0.84768646118E-007,  0.12878741141E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72309099609E+005,  0.96567882080E+000,  0.80383371059E-005,  0.00000000000E+000,  0.84762745793E-007,  0.12877843745E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72312099609E+005,  0.96561203828E+000,  0.80377771104E-005,  0.00000000000E+000,  0.84756844613E-007,  0.12876946220E-009,  0.00000000000E+000,  0.00000000000E+000
  0.72312105469E+005,  0.96561190784E+000,  0.80377760166E-005,  0.00000000000E+000,  0.84756833088E-007,  0.12876944467E-009,  0.00000000000E+000,  0.00000000000E+000
