"           TIME(S)","              HEAT","            FLOW_G","            FLOW_L","      FLOW_G_WATER","        FLOW_G_AIR","      FLOW_L_WATER","        FLOW_L_AIR"
  0.20000000000E+001,  0.16778692727E-002,  0.11869169276E-009,  0.00000000000E+000,  0.12515842149E-011,  0.19007164089E-014,  0.00000000000E+000,  0.00000000000E+000
  0.40000000000E+001,  0.16915740040E-002,  0.23344132450E-009,  0.00000000000E+000,  0.24615968226E-011,  0.37383100177E-014,  0.00000000000E+000,  0.00000000000E+000
  0.80000000000E+001,  0.17164946754E-002,  0.44210488209E-009,  0.00000000000E+000,  0.46619054294E-011,  0.70798479907E-014,  0.00000000000E+000,  0.00000000000E+000
  0.12000000000E+002,  0.17391804088E-002,  0.63205796645E-009,  0.00000000000E+000,  0.66649073303E-011,  0.10121770470E-013,  0.00000000000E+000,  0.00000000000E+000
  0.20000000000E+002,  0.17773341844E-002,  0.95153879254E-009,  0.00000000000E+000,  0.10033723256E-010,  0.15237989717E-013,  0.00000000000E+000,  0.00000000000E+000
  0.36000000000E+002,  0.18342853870E-002,  0.14284521518E-008,  0.00000000000E+000,  0.15062565545E-010,  0.22875430173E-013,  0.00000000000E+000,  0.00000000000E+000
  0.60000000000E+002,  0.18948705286E-002,  0.19358520461E-008,  0.00000000000E+000,  0.20412814719E-010,  0.31001184331E-013,  0.00000000000E+000,  0.00000000000E+000
  0.10800000000E+003  0.19766399675E-002  0.26207974353E-008  0.00000000000E+000  0.27635083539E-010  0.41970392557E-013  0.00000000000E+000  0.00000000000E+000
  0.20400000000E+003  0.21026012702E-002  0.36761123744E-008  0.00000000000E+000  0.38762417507E-010  0.58871308075E-013  0.00000000000E+000  0.00000000000E+000
  0.30000000000E+003  0.22230810630E-002  0.46855551656E-008  0.00000000000E+000  0.49405819628E-010  0.75037967716E-013  0.00000000000E+000  0.00000000000E+000
  0.49200000000E+003  0.24793193185E-002  0.68324012199E-008  0.00000000000E+000  0.72041000186E-010  0.10942188999E-012  0.00000000000E+000  0.00000000000E+000
  0.68400000000E+003  0.28044878391E-002  0.95563780469E-008  0.00000000000E+000  0.10075953455E-009  0.15305161922E-012  0.00000000000E+000  0.00000000000E+000
  0.87600000000E+003  0.32122028216E-002  0.12971475939E-007  0.00000000000E+000  0.13676194212E-009  0.20775488089E-012  0.00000000000E+000  0.00000000000E+000
  0.92400000000E+003  0.33262289270E-002  0.13926541819E-007  0.00000000000E+000  0.14682986840E-009  0.22305396664E-012  0.00000000000E+000  0.00000000000E+000
  0.97200000000E+003  0.34544732869E-002  0.15000651759E-007  0.00000000000E+000  0.15815244774E-009  0.24026041063E-012  0.00000000000E+000  0.00000000000E+000
  0.10200000000E+004  0.35991288148E-002  0.16212167280E-007  0.00000000000E+000  0.17092313559E-009  0.25966850518E-012  0.00000000000E+000  0.00000000000E+000
  0.10680000000E+004  0.37505219444E-002  0.17480096943E-007  0.00000000000E+000  0.18428811122E-009  0.27998091681E-012  0.00000000000E+000  0.00000000000E+000
  0.10800000000E+004  0.37885794001E-002  0.17798831633E-007  0.00000000000E+000  0.18764776458E-009  0.28508718500E-012  0.00000000000E+000  0.00000000000E+000
  0.10920000000E+004  0.38263168262E-002  0.18114887025E-007  0.00000000000E+000  0.19097915237E-009  0.29015056615E-012  0.00000000000E+000  0.00000000000E+000
  0.11040000000E+004  0.38629979835E-002  0.18422098813E-007  0.00000000000E+000  0.19421730090E-009  0.29507230229E-012  0.00000000000E+000  0.00000000000E+000
  0.11160000000E+004  0.38976847950E-002  0.18712612726E-007  0.00000000000E+000  0.19727942547E-009  0.29972655803E-012  0.00000000000E+000  0.00000000000E+000
  0.11280000000E+004  0.39293512526E-002  0.18977838242E-007  0.00000000000E+000  0.20007498310E-009  0.30397569950E-012  0.00000000000E+000  0.00000000000E+000
  0.11400000000E+004  0.39568091735E-002  0.19207826955E-007  0.00000000000E+000  0.20249912027E-009  0.30766033528E-012  0.00000000000E+000  0.00000000000E+000
  0.11520000000E+004  0.39774373621E-002  0.19380632240E-007  0.00000000000E+000  0.20432052152E-009  0.31042884559E-012  0.00000000000E+000  0.00000000000E+000
  0.11640000000E+004  0.39597811676E-002  0.19232893567E-007  0.00000000000E+000  0.20276332587E-009  0.30806186313E-012  0.00000000000E+000  0.00000000000E+000
  0.11760000000E+004  0.39090900582E-002  0.18808563727E-007  0.00000000000E+000  0.19829077578E-009  0.30126364360E-012  0.00000000000E+000  0.00000000000E+000
  0.11880000000E+004  0.38398185284E-002  0.18228666890E-007  0.00000000000E+000  0.19217843825E-009  0.29197321929E-012  0.00000000000E+000  0.00000000000E+000
  0.12000000000E+004  0.37629108962E-002  0.17584837058E-007  0.00000000000E+000  0.18539212759E-009  0.28165870291E-012  0.00000000000E+000  0.00000000000E+000
  0.12120000000E+004  0.36854213246E-002  0.16936136497E-007  0.00000000000E+000  0.17855437606E-009  0.27126632282E-012  0.00000000000E+000  0.00000000000E+000
  0.12360000000E+004  0.35482773569E-002  0.15788065670E-007  0.00000000000E+000  0.16645266925E-009  0.25287428170E-012  0.00000000000E+000  0.00000000000E+000
  0.12600000000E+004  0.34341068670E-002  0.14832345027E-007  0.00000000000E+000  0.15637826576E-009  0.23756406355E-012  0.00000000000E+000  0.00000000000E+000
  0.12840000000E+004  0.33456440100E-002  0.14091863364E-007  0.00000000000E+000  0.14857257939E-009  0.22570211720E-012  0.00000000000E+000  0.00000000000E+000
  0.13080000000E+004  0.32815514954E-002  0.13555421748E-007  0.00000000000E+000  0.14291767065E-009  0.21710886664E-012  0.00000000000E+000  0.00000000000E+000
  0.13320000000E+004  0.32386450764E-002  0.13196358448E-007  0.00000000000E+000  0.13913255954E-009  0.21135709985E-012  0.00000000000E+000  0.00000000000E+000
  0.13560000000E+004  0.32133848285E-002  0.12985034536E-007  0.00000000000E+000  0.13690484690E-009  0.20797196814E-012  0.00000000000E+000  0.00000000000E+000
  0.13800000000E+004  0.32024496962E-002  0.12893644043E-007  0.00000000000E+000  0.13594143205E-009  0.20650802203E-012  0.00000000000E+000  0.00000000000E+000
  0.14040000000E+004  0.32029310167E-002  0.12897834013E-007  0.00000000000E+000  0.13598560048E-009  0.20657514749E-012  0.00000000000E+000  0.00000000000E+000
  0.14280000000E+004  0.32123669806E-002  0.12976992892E-007  0.00000000000E+000  0.13682007073E-009  0.20784317481E-012  0.00000000000E+000  0.00000000000E+000
  0.14520000000E+004  0.32287112260E-002  0.13113987506E-007  0.00000000000E+000  0.13826422601E-009  0.21003765876E-012  0.00000000000E+000  0.00000000000E+000
  0.14640000000E+004  0.32383866148E-002  0.13195069962E-007  0.00000000000E+000  0.13911897041E-009  0.21133650179E-012  0.00000000000E+000  0.00000000000E+000
  0.14760000000E+004  0.32493510372E-002  0.13286943894E-007  0.00000000000E+000  0.14008747313E-009  0.21280821360E-012  0.00000000000E+000  0.00000000000E+000
  0.14880000000E+004  0.32614094626E-002  0.13387976398E-007  0.00000000000E+000  0.14115252000E-009  0.21442663807E-012  0.00000000000E+000  0.00000000000E+000
  0.15000000000E+004  0.32743870844E-002  0.13496703903E-007  0.00000000000E+000  0.14229868201E-009  0.21616833149E-012  0.00000000000E+000  0.00000000000E+000
  0.15120000000E+004  0.32881282511E-002  0.13611823198E-007  0.00000000000E+000  0.14351222064E-009  0.21801241872E-012  0.00000000000E+000  0.00000000000E+000
  0.15360000000E+004  0.33176777695E-002  0.13859365114E-007  0.00000000000E+000  0.14612169149E-009  0.22197778952E-012  0.00000000000E+000  0.00000000000E+000
  0.15600000000E+004  0.33485740623E-002  0.14118178593E-007  0.00000000000E+000  0.14884996615E-009  0.22612374295E-012  0.00000000000E+000  0.00000000000E+000
  0.15840000000E+004  0.33802685561E-002  0.14383670477E-007  0.00000000000E+000  0.15164862430E-009  0.23037670350E-012  0.00000000000E+000  0.00000000000E+000
  0.16080000000E+004  0.34123668664E-002  0.14652538522E-007  0.00000000000E+000  0.15448285467E-009  0.23468377355E-012  0.00000000000E+000  0.00000000000E+000
  0.16560000000E+004  0.34767515991E-002  0.15191827654E-007  0.00000000000E+000  0.16016763423E-009  0.24332287178E-012  0.00000000000E+000  0.00000000000E+000
  0.17040000000E+004  0.35413254632E-002  0.15732676144E-007  0.00000000000E+000  0.16586878118E-009  0.25198705760E-012  0.00000000000E+000  0.00000000000E+000
  0.17520000000E+004  0.36066247531E-002  0.16279571431E-007  0.00000000000E+000  0.17163359672E-009  0.26074822066E-012  0.00000000000E+000  0.00000000000E+000
  0.18000000000E+004  0.36732458203E-002  0.16837503695E-007  0.00000000000E+000  0.17751467897E-009  0.26968630809E-012  0.00000000000E+000  0.00000000000E+000
