"           TIME(S)","              HEAT","            FLOW_G","            FLOW_L","      FLOW_G_WATER","        FLOW_G_AIR","      FLOW_L_WATER","        FLOW_L_AIR"
  0.72271201172E+005,  0.12283387971E+000,  0.10214884042E-005,  0.00000000000E+000,  0.10773291551E-007,  0.16364758658E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271388672E+005,  0.12283335602E+000,  0.10214840162E-005,  0.00000000000E+000,  0.10773245297E-007,  0.16364688330E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271394531E+005,  0.12283333965E+000,  0.10214838789E-005,  0.00000000000E+000,  0.10773243850E-007,  0.16364686131E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271406250E+005,  0.12283330684E+000,  0.10214836040E-005,  0.00000000000E+000,  0.10773240952E-007,  0.16364681725E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271429688E+005,  0.12283324105E+000,  0.10214830528E-005,  0.00000000000E+000,  0.10773235142E-007,  0.16364672890E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271476562E+005,  0.12283310893E+000,  0.10214819457E-005,  0.00000000000E+000,  0.10773223472E-007,  0.16364655147E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271570312E+005,  0.12283284334E+000,  0.10214797204E-005,  0.00000000000E+000,  0.10773200014E-007,  0.16364619480E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271757812E+005,  0.12283231053E+000,  0.10214752559E-005,  0.00000000000E+000,  0.10773152954E-007,  0.16364547927E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271763672E+005,  0.12283229388E+000,  0.10214751164E-005,  0.00000000000E+000,  0.10773151483E-007,  0.16364545691E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271775391E+005,  0.12283226057E+000,  0.10214748373E-005,  0.00000000000E+000,  0.10773148541E-007,  0.16364541217E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271798828E+005,  0.12283219393E+000,  0.10214742790E-005,  0.00000000000E+000,  0.10773142656E-007,  0.16364532269E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271845703E+005,  0.12283206065E+000,  0.10214731622E-005,  0.00000000000E+000,  0.10773130884E-007,  0.16364514370E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72271939453E+005,  0.12283179425E+000,  0.10214709300E-005,  0.00000000000E+000,  0.10773107354E-007,  0.16364478594E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72272126953E+005,  0.12283126302E+000,  0.10214664788E-005,  0.00000000000E+000,  0.10773060434E-007,  0.16364407253E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72272132812E+005,  0.12283124642E+000,  0.10214663397E-005,  0.00000000000E+000,  0.10773058967E-007,  0.16364405023E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72272144531E+005,  0.12283121322E+000,  0.10214660615E-005,  0.00000000000E+000,  0.10773056036E-007,  0.16364400566E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72272167969E+005,  0.12283114687E+000,  0.10214655055E-005,  0.00000000000E+000,  0.10773050175E-007,  0.16364391654E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72272214844E+005,  0.12283101427E+000,  0.10214643945E-005,  0.00000000000E+000,  0.10773038463E-007,  0.16364373847E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72272308594E+005,  0.12283074959E+000,  0.10214621767E-005,  0.00000000000E+000,  0.10773015085E-007,  0.16364338302E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72272496094E+005,  0.12283022234E+000,  0.10214577589E-005,  0.00000000000E+000,  0.10772968517E-007,  0.16364267496E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72272871094E+005,  0.12282917494E+000,  0.10214489826E-005,  0.00000000000E+000,  0.10772876006E-007,  0.16364126836E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72273246094E+005,  0.12282813288E+000,  0.10214402510E-005,  0.00000000000E+000,  0.10772783966E-007,  0.16363986892E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72273257812E+005,  0.12282810032E+000,  0.10214399782E-005,  0.00000000000E+000,  0.10772781090E-007,  0.16363982520E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72273281250E+005,  0.12282803523E+000,  0.10214394327E-005,  0.00000000000E+000,  0.10772775340E-007,  0.16363973777E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72273328125E+005,  0.12282790511E+000,  0.10214383424E-005,  0.00000000000E+000,  0.10772763847E-007,  0.16363956303E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72273421875E+005,  0.12282764515E+000,  0.10214361642E-005,  0.00000000000E+000,  0.10772740887E-007,  0.16363921392E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72273609375E+005,  0.12282712614E+000,  0.10214318154E-005,  0.00000000000E+000,  0.10772695045E-007,  0.16363851691E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72273984375E+005,  0.12282609037E+000,  0.10214231364E-005,  0.00000000000E+000,  0.10772603560E-007,  0.16363712592E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72273996094E+005,  0.12282605800E+000,  0.10214228652E-005,  0.00000000000E+000,  0.10772600702E-007,  0.16363708245E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274019531E+005,  0.12282599328E+000,  0.10214223229E-005,  0.00000000000E+000,  0.10772594985E-007,  0.16363699553E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274066406E+005,  0.12282586386E+000,  0.10214212385E-005,  0.00000000000E+000,  0.10772583554E-007,  0.16363682173E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274160156E+005,  0.12282560513E+000,  0.10214190706E-005,  0.00000000000E+000,  0.10772560702E-007,  0.16363647427E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274347656E+005,  0.12282508796E+000,  0.10214147371E-005,  0.00000000000E+000,  0.10772515022E-007,  0.16363577972E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274722656E+005,  0.12282405394E+000,  0.10214060729E-005,  0.00000000000E+000,  0.10772423693E-007,  0.16363439108E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274734375E+005,  0.12282402163E+000,  0.10214058021E-005,  0.00000000000E+000,  0.10772420839E-007,  0.16363434769E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274757812E+005,  0.12282395700E+000,  0.10214052606E-005,  0.00000000000E+000,  0.10772415131E-007,  0.16363426090E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274804688E+005,  0.12282382776E+000,  0.10214041777E-005,  0.00000000000E+000,  0.10772403715E-007,  0.16363408733E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72274898438E+005,  0.12282356927E+000,  0.10214020117E-005,  0.00000000000E+000,  0.10772380884E-007,  0.16363374019E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72275085938E+005,  0.12282305222E+000,  0.10213976793E-005,  0.00000000000E+000,  0.10772335216E-007,  0.16363304581E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72275460938E+005,  0.12282201747E+000,  0.10213890090E-005,  0.00000000000E+000,  0.10772243822E-007,  0.16363165620E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72275472656E+005,  0.12282198514E+000,  0.10213887380E-005,  0.00000000000E+000,  0.10772240965E-007,  0.16363161277E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72275496094E+005,  0.12282192046E+000,  0.10213881961E-005,  0.00000000000E+000,  0.10772235253E-007,  0.16363152591E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72275542969E+005,  0.12282179110E+000,  0.10213871121E-005,  0.00000000000E+000,  0.10772223827E-007,  0.16363135219E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72275636719E+005,  0.12282153232E+000,  0.10213849438E-005,  0.00000000000E+000,  0.10772200971E-007,  0.16363100466E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72275824219E+005,  0.12282101454E+000,  0.10213806052E-005,  0.00000000000E+000,  0.10772155237E-007,  0.16363030930E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72276199219E+005,  0.12281997788E+000,  0.10213719189E-005,  0.00000000000E+000,  0.10772063674E-007,  0.16362891711E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72276949219E+005,  0.12281789977E+000,  0.10213545061E-005,  0.00000000000E+000,  0.10771880126E-007,  0.16362612631E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72277699219E+005,  0.12281581694E+000,  0.10213370538E-005,  0.00000000000E+000,  0.10771696160E-007,  0.16362332918E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72277705078E+005,  0.12281580066E+000,  0.10213369174E-005,  0.00000000000E+000,  0.10771694723E-007,  0.16362330732E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72277716797E+005,  0.12281576812E+000,  0.10213366447E-005,  0.00000000000E+000,  0.10771691848E-007,  0.16362326362E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72277740234E+005,  0.12281570302E+000,  0.10213360993E-005,  0.00000000000E+000,  0.10771686098E-007,  0.16362317619E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72277787109E+005,  0.12281557281E+000,  0.10213350082E-005,  0.00000000000E+000,  0.10771674597E-007,  0.16362300133E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72277880859E+005,  0.12281531231E+000,  0.10213328255E-005,  0.00000000000E+000,  0.10771651589E-007,  0.16362265149E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72278068359E+005,  0.12281479103E+000,  0.10213284576E-005,  0.00000000000E+000,  0.10771605547E-007,  0.16362195144E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72278443359E+005,  0.12281374735E+000,  0.10213197125E-005,  0.00000000000E+000,  0.10771513365E-007,  0.16362054983E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72279193359E+005,  0.12281165599E+000,  0.10213021888E-005,  0.00000000000E+000,  0.10771328646E-007,  0.16361774125E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72279199219E+005,  0.12281163965E+000,  0.10213020519E-005,  0.00000000000E+000,  0.10771327203E-007,  0.16361771931E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72279210938E+005,  0.12281160697E+000,  0.10213017780E-005,  0.00000000000E+000,  0.10771324316E-007,  0.16361767542E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72279234375E+005,  0.12281154161E+000,  0.10213012304E-005,  0.00000000000E+000,  0.10771318543E-007,  0.16361758764E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72279281250E+005,  0.12281141087E+000,  0.10213001349E-005,  0.00000000000E+000,  0.10771306996E-007,  0.16361741207E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72279375000E+005,  0.12281114933E+000,  0.10212979434E-005,  0.00000000000E+000,  0.10771283895E-007,  0.16361706083E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72279562500E+005,  0.12281062601E+000,  0.10212935585E-005,  0.00000000000E+000,  0.10771237674E-007,  0.16361635805E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72279937500E+005,  0.12280957850E+000,  0.10212847813E-005,  0.00000000000E+000,  0.10771145153E-007,  0.16361495129E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72280687500E+005,  0.12280748037E+000,  0.10212672010E-005,  0.00000000000E+000,  0.10770959837E-007,  0.16361213364E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72280693359E+005,  0.12280746398E+000,  0.10212670636E-005,  0.00000000000E+000,  0.10770958390E-007,  0.16361211163E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72280705078E+005,  0.12280743120E+000,  0.10212667889E-005,  0.00000000000E+000,  0.10770955494E-007,  0.16361206760E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72280728516E+005,  0.12280736562E+000,  0.10212662395E-005,  0.00000000000E+000,  0.10770949702E-007,  0.16361197954E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72280775391E+005,  0.12280723447E+000,  0.10212651405E-005,  0.00000000000E+000,  0.10770938118E-007,  0.16361180341E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72280869141E+005,  0.12280697211E+000,  0.10212629422E-005,  0.00000000000E+000,  0.10770914946E-007,  0.16361145108E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72281056641E+005,  0.12280644722E+000,  0.10212585441E-005,  0.00000000000E+000,  0.10770868585E-007,  0.16361074618E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72281431641E+005,  0.12280539677E+000,  0.10212497423E-005,  0.00000000000E+000,  0.10770775805E-007,  0.16360933549E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72282181641E+005,  0.12280329356E+000,  0.10212321195E-005,  0.00000000000E+000,  0.10770590041E-007,  0.16360651102E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72282187500E+005,  0.12280327713E+000,  0.10212319818E-005,  0.00000000000E+000,  0.10770588590E-007,  0.16360648895E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72282199219E+005,  0.12280324427E+000,  0.10212317064E-005,  0.00000000000E+000,  0.10770585687E-007,  0.16360644482E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72282222656E+005,  0.12280317854E+000,  0.10212311557E-005,  0.00000000000E+000,  0.10770579882E-007,  0.16360635655E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72282269531E+005,  0.12280304707E+000,  0.10212300541E-005,  0.00000000000E+000,  0.10770568270E-007,  0.16360618000E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72282363281E+005,  0.12280278410E+000,  0.10212278507E-005,  0.00000000000E+000,  0.10770545044E-007,  0.16360582685E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72282550781E+005,  0.12280225803E+000,  0.10212234427E-005,  0.00000000000E+000,  0.10770498579E-007,  0.16360512037E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72282925781E+005,  0.12280120540E+000,  0.10212146226E-005,  0.00000000000E+000,  0.10770405606E-007,  0.16360370675E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72283675781E+005,  0.12279909843E+000,  0.10211969683E-005,  0.00000000000E+000,  0.10770219510E-007,  0.16360087723E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72283681641E+005,  0.12279908197E+000,  0.10211968303E-005,  0.00000000000E+000,  0.10770218056E-007,  0.16360085512E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72283693359E+005,  0.12279904905E+000,  0.10211965545E-005,  0.00000000000E+000,  0.10770215148E-007,  0.16360081091E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72283716797E+005,  0.12279898320E+000,  0.10211960028E-005,  0.00000000000E+000,  0.10770209333E-007,  0.16360072248E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72283763672E+005,  0.12279885150E+000,  0.10211948993E-005,  0.00000000000E+000,  0.10770197701E-007,  0.16360054562E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72283857422E+005,  0.12279858808E+000,  0.10211926920E-005,  0.00000000000E+000,  0.10770174434E-007,  0.16360019186E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72284044922E+005,  0.12279806114E+000,  0.10211882768E-005,  0.00000000000E+000,  0.10770127893E-007,  0.16359948421E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72284419922E+005,  0.12279700689E+000,  0.10211794432E-005,  0.00000000000E+000,  0.10770034777E-007,  0.16359806843E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72285169922E+005,  0.12279489712E+000,  0.10211617654E-005,  0.00000000000E+000,  0.10769848434E-007,  0.16359523515E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72286669922E+005,  0.12279067363E+000,  0.10211263767E-005,  0.00000000000E+000,  0.10769475400E-007,  0.16358956330E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72288169922E+005,  0.12278644703E+000,  0.10210909620E-005,  0.00000000000E+000,  0.10769102091E-007,  0.16358388727E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72288181641E+005,  0.12278641401E+000,  0.10210906854E-005,  0.00000000000E+000,  0.10769099174E-007,  0.16358384293E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72288205078E+005,  0.12278634797E+000,  0.10210901320E-005,  0.00000000000E+000,  0.10769093341E-007,  0.16358375424E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72288251953E+005,  0.12278621588E+000,  0.10210890252E-005,  0.00000000000E+000,  0.10769081675E-007,  0.16358357686E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72288345703E+005,  0.12278595170E+000,  0.10210868116E-005,  0.00000000000E+000,  0.10769058341E-007,  0.16358322208E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72288533203E+005,  0.12278542328E+000,  0.10210823841E-005,  0.00000000000E+000,  0.10769011669E-007,  0.16358251245E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72288908203E+005,  0.12278436628E+000,  0.10210735274E-005,  0.00000000000E+000,  0.10768918311E-007,  0.16358109297E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72289658203E+005,  0.12278225166E+000,  0.10210558091E-005,  0.00000000000E+000,  0.10768731540E-007,  0.16357825320E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72291158203E+005,  0.12277802043E+000,  0.10210203557E-005,  0.00000000000E+000,  0.10768357824E-007,  0.16357257097E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72291169922E+005,  0.12277798738E+000,  0.10210200787E-005,  0.00000000000E+000,  0.10768354904E-007,  0.16357252658E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72291193359E+005,  0.12277792126E+000,  0.10210195248E-005,  0.00000000000E+000,  0.10768349065E-007,  0.16357243780E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72291240234E+005,  0.12277778903E+000,  0.10210184168E-005,  0.00000000000E+000,  0.10768337386E-007,  0.16357226022E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72291333984E+005,  0.12277752457E+000,  0.10210162009E-005,  0.00000000000E+000,  0.10768314027E-007,  0.16357190506E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72291521484E+005,  0.12277699561E+000,  0.10210117687E-005,  0.00000000000E+000,  0.10768267307E-007,  0.16357119471E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72291896484E+005,  0.12277593757E+000,  0.10210029034E-005,  0.00000000000E+000,  0.10768173858E-007,  0.16356977385E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72292646484E+005,  0.12277382110E+000,  0.10209851696E-005,  0.00000000000E+000,  0.10767986923E-007,  0.16356693158E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72294146484E+005,  0.12276958678E+000,  0.10209496904E-005,  0.00000000000E+000,  0.10767612934E-007,  0.16356124522E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72294158203E+005,  0.12276955370E+000,  0.10209494132E-005,  0.00000000000E+000,  0.10767610012E-007,  0.16356120079E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72294181641E+005,  0.12276948754E+000,  0.10209488588E-005,  0.00000000000E+000,  0.10767604169E-007,  0.16356111194E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72294228516E+005,  0.12276935521E+000,  0.10209477501E-005,  0.00000000000E+000,  0.10767592481E-007,  0.16356093424E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72294322266E+005,  0.12276909056E+000,  0.10209455325E-005,  0.00000000000E+000,  0.10767569106E-007,  0.16356057883E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72294509766E+005,  0.12276856123E+000,  0.10209410973E-005,  0.00000000000E+000,  0.10767522354E-007,  0.16355986798E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72294884766E+005,  0.12276750249E+000,  0.10209322262E-005,  0.00000000000E+000,  0.10767428843E-007,  0.16355844618E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72295634766E+005,  0.12276538473E+000,  0.10209144816E-005,  0.00000000000E+000,  0.10767241795E-007,  0.16355560220E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72297134766E+005,  0.12276114822E+000,  0.10208789841E-005,  0.00000000000E+000,  0.10766867613E-007,  0.16354991290E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72297146484E+005,  0.12276111512E+000,  0.10208787068E-005,  0.00000000000E+000,  0.10766864690E-007,  0.16354986846E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72297169922E+005,  0.12276104893E+000,  0.10208781521E-005,  0.00000000000E+000,  0.10766858843E-007,  0.16354977956E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72297216797E+005,  0.12276091654E+000,  0.10208770428E-005,  0.00000000000E+000,  0.10766847150E-007,  0.16354960177E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72297310547E+005,  0.12276065175E+000,  0.10208748241E-005,  0.00000000000E+000,  0.10766823763E-007,  0.16354924618E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72297498047E+005,  0.12276012216E+000,  0.10208703867E-005,  0.00000000000E+000,  0.10766776987E-007,  0.16354853498E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72297873047E+005,  0.12275906291E+000,  0.10208615114E-005,  0.00000000000E+000,  0.10766683432E-007,  0.16354711250E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72298623047E+005,  0.12275694422E+000,  0.10208437590E-005,  0.00000000000E+000,  0.10766496302E-007,  0.16354426726E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72300123047E+005,  0.12275270608E+000,  0.10208082479E-005,  0.00000000000E+000,  0.10766121977E-007,  0.16353857580E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72300134766E+005,  0.12275267297E+000,  0.10208079705E-005,  0.00000000000E+000,  0.10766119052E-007,  0.16353853133E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72300158203E+005,  0.12275260675E+000,  0.10208074156E-005,  0.00000000000E+000,  0.10766113203E-007,  0.16353844240E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72300205078E+005,  0.12275247431E+000,  0.10208063059E-005,  0.00000000000E+000,  0.10766101505E-007,  0.16353826454E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72300298828E+005,  0.12275220942E+000,  0.10208040864E-005,  0.00000000000E+000,  0.10766078110E-007,  0.16353790882E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72300486328E+005,  0.12275167963E+000,  0.10207996473E-005,  0.00000000000E+000,  0.10766031317E-007,  0.16353719736E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72300861328E+005,  0.12275062001E+000,  0.10207907689E-005,  0.00000000000E+000,  0.10765937728E-007,  0.16353577438E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72301611328E+005,  0.12274850061E+000,  0.10207730105E-005,  0.00000000000E+000,  0.10765750536E-007,  0.16353292819E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72303111328E+005,  0.12274426123E+000,  0.10207374891E-005,  0.00000000000E+000,  0.10765376101E-007,  0.16352723506E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72303123047E+005,  0.12274422811E+000,  0.10207372116E-005,  0.00000000000E+000,  0.10765373176E-007,  0.16352719058E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72303146484E+005,  0.12274416187E+000,  0.10207366565E-005,  0.00000000000E+000,  0.10765367325E-007,  0.16352710163E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72303193359E+005,  0.12274402939E+000,  0.10207355465E-005,  0.00000000000E+000,  0.10765355624E-007,  0.16352692372E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72303287109E+005,  0.12274376442E+000,  0.10207333264E-005,  0.00000000000E+000,  0.10765332221E-007,  0.16352656789E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72303474609E+005,  0.12274323448E+000,  0.10207288860E-005,  0.00000000000E+000,  0.10765285415E-007,  0.16352585623E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72303849609E+005,  0.12274217457E+000,  0.10207200051E-005,  0.00000000000E+000,  0.10765191801E-007,  0.16352443285E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72304599609E+005,  0.12274005462E+000,  0.10207022422E-005,  0.00000000000E+000,  0.10765004560E-007,  0.16352158594E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72306099609E+005,  0.12273581425E+000,  0.10206667126E-005,  0.00000000000E+000,  0.10764630039E-007,  0.16351589149E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72309099609E+005,  0.12272733203E+000,  0.10205956409E-005,  0.00000000000E+000,  0.10763880865E-007,  0.16350450062E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72312099609E+005,  0.12271884857E+000,  0.10205245590E-005,  0.00000000000E+000,  0.10763131583E-007,  0.16349310810E-010,  0.00000000000E+000,  0.00000000000E+000
  0.72312105469E+005,  0.12271883201E+000,  0.10205244201E-005,  0.00000000000E+000,  0.10763130119E-007,  0.16349308585E-010,  0.00000000000E+000,  0.00000000000E+000
